VL1,VL2,VL3,IL1,IL2,IL3,PFL3
259.28,261.24,264.83,57.434,30.871,18.05,0.91
260.32,261.58,265.53,55.879,29.344,17.628,0.92
261.77,261.7,266.14,50.779,26.585,15.43,0.91
261.83,261.86,266.33,50.736,26.598,15.437,0.9
261.14,261.31,266.29,52.002,30.622,15.637,0.91
261.24,261.33,266.2,52.418,30.468,15.632,0.91
261.61,261.6,266.26,52.667,26.582,15.483,0.9
260.81,261.04,266.11,53.857,30.698,15.809,0.91
260.67,261.63,264.98,55.851,28.38,18.958,0.9
260.23,261.9,265.01,57.211,30.106,19.034,0.9
259.73,261.22,265.06,56.089,31.067,17.126,0.9
260.1,261.42,265.17,55.329,29.939,16.237,0.91
261.17,261.33,265.65,51.975,28.41,15.513,0.91
260.86,260.95,265.66,52.741,30.84,15.615,0.91
261.05,261.26,265.75,53.34,28.722,15.526,0.91
261.55,261.64,265.84,52.689,26.581,15.449,0.91
261.76,261.95,266.17,52.703,26.585,15.613,0.9
261.96,261.95,265.35,52.11,26.59,18.413,0.92
262.07,261.96,265.8,51.019,26.619,16.565,0.89
260.82,262.38,265.49,54.084,26.639,16.342,0.9
260.72,262.24,265.42,53.761,26.615,16.505,0.9
260.6,262.19,265.33,54.687,26.593,16.441,0.9
260.9,262.17,265.51,54.848,26.584,16.252,0.9
261.56,261.86,265.99,52.579,26.583,15.434,0.91
261.5,261.73,265.81,52.544,26.588,15.418,0.91
261.86,262.09,265.53,51.482,26.621,17.407,0.93
262.02,261.83,265.7,50.793,26.634,16.406,0.89
262.15,261.94,265.77,50.796,26.606,16.543,0.89
262.07,262.07,266.05,50.769,26.575,15.793,0.9
261.52,262.52,266.21,54.165,26.583,15.449,0.9
261.21,262.83,266.02,55.943,26.586,15.98,0.9
261.12,262.69,265.79,55.876,26.588,16.55,0.9
261.03,262.47,265.63,56.494,27.062,17.481,0.9
262.21,262.51,265.45,52.318,26.601,18.418,0.92
261.7,261.53,265.61,50.821,26.582,15.515,0.91
261.97,261.53,265.53,50.816,26.568,15.971,0.9
261.64,261.25,265.14,50.892,26.949,16.51,0.89
261.09,261.03,265.21,52.958,29.031,16.288,0.9
261.45,261.57,265.7,52.564,26.582,15.411,0.91
261.41,261.48,265.68,52.559,26.55,15.42,0.91
260.27,262.02,265.29,55.962,26.555,15.997,0.92
260.5,262.01,264.92,53.776,26.565,17.136,0.93
260.45,261.83,264.89,53.647,26.563,16.471,0.9
260.9,262.1,265.35,53.157,26.571,16.438,0.9
261.88,261.59,265.41,50.881,26.569,16.614,0.89
261.38,261.36,265.21,52.828,26.564,16.881,0.89
261.45,261.49,265.42,52.747,26.542,16.422,0.9
260.89,261.13,265.28,52.671,26.542,15.425,0.91
261.31,261.57,265.12,52.747,26.546,17.404,0.93
261.74,261.64,265.73,51.056,26.548,15.448,0.91
261.37,261.99,265.77,52.332,26.551,15.455,0.91
260.71,262.18,265.67,53.851,26.566,15.452,0.91
260.71,262.07,265.61,53.73,26.56,15.448,0.91
260.73,262.1,265.28,54.881,26.582,16.622,0.9
261.49,261.76,265.14,53.86,26.57,17.651,0.88
261.71,261.29,264.92,53.167,26.793,18.212,0.89
261.84,261.65,265.24,52.759,26.619,17.817,0.92
261.75,261.51,265.76,51.896,26.611,15.463,0.91
261.63,261.14,265.48,51.031,26.711,15.725,0.91
261.55,261.18,265.48,50.867,26.574,15.454,0.91
261.45,261.08,265.37,50.869,26.542,15.428,0.91
260.69,261.81,265.5,54.791,26.562,15.438,0.91
260.32,261.95,265.41,56.073,26.573,15.625,0.91
260.73,262.24,264.88,56.132,26.59,18.395,0.92
260.73,262.12,265.17,55.914,26.634,17.128,0.89
262.05,261.78,265.64,51.797,26.635,16.578,0.9
262.06,261.67,265.55,51.075,26.615,16.479,0.9
261.79,261.44,265.37,51.054,26.624,16.445,0.9
261.77,261.35,265.55,52.565,27.959,17.926,0.91
261.82,260.63,265.39,57.766,33.162,24.225,0.96
261.94,262.06,266.32,52.876,26.608,15.852,0.91
261.27,261.72,265.57,54.796,27.248,18.349,0.93
260.52,261.94,265.58,56.65,26.919,17.179,0.9
260.57,261.83,265.34,54.349,26.631,16.556,0.89
260.69,261.91,265.47,53.843,26.617,16.062,0.9
260.89,261.34,265.37,52.299,26.596,15.574,0.91
261.27,260.79,264.98,50.816,26.582,16.513,0.9
260.68,260.49,264.83,52.698,27.755,16.465,0.9
260.42,260.45,264.35,52.685,27.138,17.391,0.91
260.68,260.71,264.79,52.947,26.791,17.461,0.92
260.62,260.48,264.97,53.468,27.174,16.741,0.92
261.07,260.3,264.01,51.651,27.115,20.065,0.89
260.35,260.45,263.28,54.175,27.802,22.737,0.89
259.8,259.92,264.05,57.779,32.481,23.747,0.96
259.39,260.72,264.45,54.391,26.994,16.365,0.92
258.63,260.06,263.94,57.15,27.727,17.728,0.93
259.42,259.68,263.85,52.859,26.67,16.864,0.93
259.45,259.4,263.76,52.379,26.509,16.42,0.91
259.47,259.44,263.89,52.043,26.629,16.365,0.91
259.04,258.82,263.37,50.374,26.494,15.988,0.91
258.81,258.56,263.1,50.733,27.178,16.619,0.9
259.24,257.76,262.64,56.535,33.675,25.516,0.95
259.34,259.09,263.64,52.34,28.272,17.659,0.92
260.23,262,265.91,56.602,27.151,16.581,0.91
259.84,261.61,264.99,56.681,27.3,18.996,0.93
259.59,261.33,264.44,56.669,28.352,19.765,0.94
260.67,261.71,265.22,53.767,26.604,17.771,0.91
260.91,260.8,265.17,50.802,27.52,16.32,0.9
260.31,260.13,265.07,52.526,30.411,17.621,0.92
260.46,260.19,264.66,51.338,27.088,17.618,0.91
260.52,260.25,263.66,53.418,27.982,22.687,0.94
259.26,259.61,263.5,54.614,31.527,21.288,0.94
259.68,259.24,263.89,55.53,30.235,20.277,0.92
259.18,259.44,263.79,56.972,29.336,19.843,0.91
258.89,260.69,263.96,55.603,28.031,18.648,0.93
262.06,261.84,263.12,30.174,20.914,16.096,0.92
262.73,262.52,263.23,19.201,13.757,12.646,0.86
264.51,262.85,264.82,13.17,11.429,9.047,0.68
264.8,261.68,261.97,20.474,20.267,24.291,0.89
263.27,261.77,263.24,17.638,13.964,13.658,0.8
263.02,261.81,263.4,17.001,12.212,11.181,0.77
261.9,261.59,263.22,23.902,11.122,10.151,0.72
262.93,261.24,262.61,15.69,12.191,12.247,0.76
262.63,261.08,262.11,14.859,11.385,12.214,0.77
261.15,261.76,262.19,22.511,10.233,10.474,0.76
259.54,261.4,262.31,30.17,10.248,8.693,0.7
259.93,260.92,261.92,22.798,11.152,9.212,0.76
259.69,259.48,260.77,25.053,18.135,16.342,0.9
260.23,258.76,260.86,21.283,18.472,15.497,0.91
260.2,258.68,261.13,16.023,13.537,9.256,0.77
260.26,257.43,260.65,13.89,15.615,9.16,0.77
263.23,260.13,262.47,14.052,15.945,12.288,0.82
264.6,260.69,261.57,15.183,18.306,20.093,0.79
264.58,260.91,262.55,14.772,17.12,16.528,0.78
263.23,260.93,263.55,17.083,16.25,11.184,0.75
262.03,261.02,263.41,20.997,17.86,11.322,0.78
261.9,260.37,263.2,19.761,18.776,11.456,0.79
261.89,258.69,262.63,22.245,27.012,17.608,0.91
263.25,260.57,263.62,15.345,16.963,10.956,0.78
262.88,260.13,263.3,13.988,17.912,10.382,0.82
262.09,258.85,262.44,15.556,20.775,11.893,0.82
262.78,259.77,263.23,13.031,16.387,9.058,0.72
262.76,259.97,263.51,15.646,17.058,9.896,0.77
262.52,259.46,263.12,15.427,17.91,10.496,0.79
263.1,260.5,262.73,16.541,16.644,14.252,0.86
262.14,261.08,261.49,21.432,18.479,18.961,0.91
261.59,260.38,260.33,19.514,18.947,21.366,0.93
261.97,260.54,262.89,17.133,17.408,11.997,0.84
263.36,260.79,260.99,17.76,17.577,20.872,0.87
262.79,260.13,263.01,14.413,19.913,12.819,0.84
263.23,260.41,263.38,15.642,17.939,12.423,0.85
263.03,260.55,263.31,14.269,15.977,11.192,0.83
262.83,259.81,262.95,13.584,17.214,11.033,0.82
263.16,259.44,262.07,14.337,18.123,14.428,0.86
263.54,259.95,262.28,13.022,17.525,13.715,0.82
261.87,259.22,261.52,18.887,22.21,17.326,0.87
261.48,258.96,261.31,17.892,21.187,16.207,0.89
261.03,259.41,261.93,17.87,19.455,11.549,0.8
261.58,259.24,261.95,17.781,19.606,13.323,0.84
262.29,259.22,262.55,14.685,18.895,11.046,0.79
262.48,259.21,262.34,14.729,17.31,11.364,0.79
263,259.17,261.82,16.302,19.47,15.34,0.86
264.29,250.05,264.23,48.618,61.354,13.662,0.79
262.52,257.41,262.66,19.134,25.292,12.648,0.78
262.49,257.28,262.49,17.983,24.733,12.363,0.81
261.25,256.91,262,19.784,26.978,13.374,0.81
261.15,257.3,262.21,20.606,27.647,13.908,0.82
261.11,257.59,262.64,19.689,26.554,12.427,0.78
261.31,257.88,263.27,18.884,25.743,11.472,0.77
262.3,257.94,262.73,17.43,25.79,12.511,0.84
262.95,258.46,262.84,16.561,22.635,12.181,0.78
262.87,256.35,263.06,26.14,35.416,13.127,0.79
263.12,255.11,263.45,32.896,45.827,14.134,0.81
262.53,256.56,264.3,31.77,38.908,11.954,0.79
262.8,259.36,263.72,17.078,19.608,10.713,0.76
262.14,257.85,263.33,28.082,33.744,12.66,0.78
261.25,256.26,262.95,36.675,40.167,16.58,0.85
261.61,256.24,262.68,28.113,37.053,15.984,0.84
262.41,253.89,262.78,36.468,49.363,19.864,0.91
262.28,258.28,260.8,16.713,21.628,19.676,0.8
262.63,254.98,263.54,31.404,43.078,12.761,0.81
263.03,256.47,263.71,28.687,35.627,11.427,0.78
262.28,257.84,263.68,18.662,25.826,11.173,0.79
262.36,258.31,263.38,18.196,22.677,12.655,0.79
262.4,257.44,262.02,21.746,26.494,16.649,0.87
262.13,257.36,263.16,27.296,33.858,13.643,0.81
261.68,258.89,262.89,18.7,22.602,12.709,0.82
261.31,257.67,262.34,24.927,31.399,12.954,0.83
261.7,259.65,261.35,16.121,19.603,12.916,0.81
262.52,258.83,261.81,16.028,24.525,13.889,0.82
262.95,260.27,262.23,15.109,17.003,12.591,0.79
262.68,260.66,261.92,16.292,14.785,13.572,0.81
262.42,260.9,261.36,16.648,13.216,14.652,0.85
262.1,260.13,261.41,17.917,15.646,14.445,0.83
262.38,260.11,261.61,16.2,15.7,13.893,0.84
261.29,261.09,262.1,20.117,13.525,11.191,0.79
261.59,261.9,263.02,20.898,13.548,9.692,0.74
262.45,262.78,263.64,21.076,12.727,9.885,0.73
261.29,261.86,263.01,23.359,14.669,10.159,0.76
261.88,261.79,263.22,21.848,14.873,10.877,0.76
260.21,260.69,261.55,30.502,13.399,12.43,0.79
261.41,260.02,261.3,21.775,14.777,14.563,0.8
261.79,260.04,261.47,15.237,11.935,11.177,0.7
261.63,259.83,261.67,17.284,15.406,12.253,0.8
260.43,260.62,262.29,28.055,11.984,9.479,0.74
259.94,260.74,261.84,24.941,14.941,9.535,0.75
260.44,260.63,261.3,22.656,15.008,11.524,0.77
260.61,260.61,261.07,21.893,14.354,12.81,0.81
260.24,260.82,261.35,23.02,13.555,11.173,0.76
260.54,261,261.24,23.589,16.304,14.716,0.87
261.79,259.85,262.06,19.742,20.191,16.019,0.91
261.73,260.34,261.92,16.71,13.641,11.234,0.77
261.46,260.19,261.85,16.938,14.129,10.441,0.73
262.3,259.96,261.7,15.469,15.618,12.38,0.79
262.98,259.39,261.95,13.502,17.206,11.935,0.76
261.6,259.9,261.71,16.596,16.678,10.885,0.74
261.29,259.96,261.59,18.436,17.07,11.69,0.77
261.38,260.36,261.93,19.614,17.375,12.201,0.77
261.95,261.01,262.09,19.301,17.584,13.296,0.84
261.77,260.57,261.15,18.942,16.973,15.534,0.79
261.96,260,261.9,16.688,17.858,12.575,0.77
262.46,259.66,262.54,14.218,16.977,10.182,0.76
262.33,259.36,262.27,14.598,17.742,10.97,0.77
262.5,259.16,261.66,13.893,17.283,11.861,0.78
262.92,259.42,261.59,12.759,16.86,12.111,0.75
262.22,259.75,261.42,18.246,19.552,14.43,0.8
261.84,260.55,262.06,18.882,17.724,12.126,0.76
261.5,260.78,261.78,20.674,17.33,14.435,0.87
261,260.15,261.92,21.084,18.41,13.048,0.83
261.03,260.23,261.85,20.68,17.594,12.804,0.82
261.38,260.45,262.25,21.018,18.488,12.681,0.83
262.1,260.38,262.88,17.292,16.382,10.455,0.77
262.61,260.21,262.95,13.984,15.24,9.453,0.72
263.16,260.56,262.97,14.033,15.223,10.518,0.71
263.9,260.66,262.49,13.385,16.049,12.822,0.75
264.17,260.59,262.62,14.391,17.18,14.071,0.78
263.42,261.63,263.31,18.25,18.636,13.404,0.8
262.84,261.83,263.12,20.585,20.195,12.939,0.82
262.44,261.42,263.8,22.704,23.031,12.901,0.82
262.79,261.87,264.23,21.784,20.79,11.047,0.77
263.05,261.18,264.39,19.039,22.037,10.895,0.8
263.54,260.99,264.34,18.134,23.761,12.332,0.82
263.71,261.09,264.46,17.971,23.352,11.887,0.79
265.04,261.22,264.48,16.015,23.098,13.116,0.84
265.08,260.96,264.5,14.928,25.997,13.006,0.85
265.59,260.16,264.64,17.449,29.008,13.943,0.85
265.29,260.84,264.39,16.038,23.764,13.185,0.83
264.78,260.53,263.6,19.439,27.763,19.427,0.92
262.9,262.82,264.79,21.297,16.15,10.518,0.8
262.77,263.31,264.34,23.885,14.287,12.376,0.85
262.84,263.26,264.25,25.006,15.981,13.024,0.82
262.67,263.35,264.18,24.481,14.454,12.019,0.79
264.06,262.99,264.54,15.738,11.85,10.682,0.76
264.39,263.36,265.35,15.683,12.302,10.149,0.78
265.23,263.59,265.59,14.869,12.988,10.859,0.77
265.55,263.62,265.29,14.1,12.423,11.369,0.75
265.68,263.48,264.55,13.677,13.778,13.483,0.82
264.23,264.04,265.05,20.211,13.585,10.584,0.7
263.95,263.98,264.91,21.351,13.02,11.329,0.73
264.34,264.2,265.06,21.408,13.42,12.201,0.75
264.27,264.08,265.12,20.682,13.659,11.716,0.73
261.12,261.49,265.37,48.653,28.234,16.466,0.87
260.7,260.34,265.35,52.516,29.62,17.487,0.88
260.47,259.77,265.2,52.347,30.604,17.975,0.91
259.96,259.52,264.79,52.683,30.195,18.732,0.92
259.54,259.16,263.91,53.036,29.957,20.99,0.94
259.3,258.93,264.25,53.353,30.205,19.261,0.92
258.79,259.31,263.93,56.978,30.041,20.637,0.92
258.15,259.81,264.17,56.575,29.485,18.226,0.91
258.53,259.8,264.05,56.213,29.94,19.101,0.9
258.61,260.22,264.41,55.951,28.971,18.381,0.9
258.89,260.11,264.55,54.932,28.994,18.157,0.9
259.07,258.74,264.55,54.552,35.076,21.442,0.93
258.87,258.11,263.56,55.786,35.493,24.835,0.96
259.14,259.05,264.18,52.117,29.535,19.312,0.93
259.19,259.38,264.69,52.777,28.953,17.482,0.92
259.21,259.22,264.7,53.345,30.044,17.483,0.92
259.07,259.66,264.8,55.082,29.386,18.11,0.92
258.72,260.12,264.18,57.758,30.17,20.64,0.9
258.74,260.78,264.29,56.772,26.804,19.558,0.9
259.06,260.71,264.71,55.023,27.076,18.531,0.9
259.37,260.81,265.4,54.19,26.963,16.914,0.9
260.47,260.73,265.51,52.01,27.034,18.36,0.93
260.51,260.38,266.02,52.639,28.132,16.795,0.91
259.82,260.27,265.66,53.959,27.008,16.488,0.91
259.76,260.27,265.39,53.193,26.613,16.205,0.9
259.85,260.11,265.04,53.916,27.021,17.526,0.9
259.83,260.25,265.03,55.31,27.295,18.127,0.9
259.25,260.77,264.81,56.178,27.385,19.222,0.93
259.25,260.85,265.05,54.264,26.607,16.639,0.91
259.39,260.7,265.24,53.895,27.569,16.499,0.9
259.42,259.59,264.45,58.181,32.671,24.412,0.95
260.14,260.42,265.39,53.092,26.583,16.44,0.9
259.8,260.32,265.51,53.065,26.568,15.471,0.91
259.86,260.17,265.04,53.569,26.86,17.082,0.9
260.02,260.39,265.17,53,26.633,16.521,0.89
260.64,260.68,264.26,52.544,28.864,22.255,0.91
261.07,260.66,264.86,51.055,27.601,19.752,0.89
259.8,261.6,265.89,54.335,26.601,15.444,0.91
259.84,261.48,265.83,54.5,26.976,16.087,0.91
259.17,261.24,265.86,57.301,30.744,15.951,0.91
259.58,261.57,265.88,57.764,30.215,16.705,0.9
261.39,261.46,266.04,52.938,26.549,16.499,0.89
261.2,261.28,265.03,53.055,26.557,19.416,0.91
261.29,261.05,265.66,52.157,27.468,16.886,0.89
261.38,261.37,265.97,50.978,26.548,15.969,0.9
261.64,261.69,266.39,50.937,26.554,15.463,0.9
261.85,261.94,266.55,50.935,26.554,15.481,0.9
261.01,262.59,266.66,54.999,26.557,15.524,0.9
260.93,262.85,266.87,56.178,26.553,15.542,0.9
260.15,262.06,266.17,56.745,28.251,15.783,0.91
260.03,261.63,265.66,56.6,30.199,17.528,0.92
261.64,261.6,265.74,53.121,26.547,17.729,0.88
262.02,261.34,265.88,50.958,26.533,17.683,0.88
261.8,261.29,266.29,50.794,26.573,16.718,0.89
262.27,261.86,266.65,50.858,26.549,16.149,0.89
262.53,262.08,266.91,51.58,26.547,15.544,0.9
262.38,262.08,266.87,52.826,26.899,15.54,0.9
261.48,262.5,266.46,55.385,27.17,16.791,0.92
260.78,262.38,266.3,56.124,26.548,16.244,0.91
260.68,262.1,266.02,56.075,26.547,16.14,0.89
261.03,262.01,265.78,54.104,26.558,16.614,0.89
261.88,261.62,266.08,51.981,27.675,16.698,0.89
261.24,260.95,265.96,52.59,31.182,16.674,0.9
261.94,261.22,266.04,51.511,28.979,16.613,0.9
261.84,261.64,266.12,53.059,26.571,16.531,0.89
261.98,261.78,265.87,53.013,26.537,18.045,0.91
262.19,262.08,266.74,52.952,26.525,15.924,0.91
261.2,260.83,265.63,60.138,33.534,24.529,0.95
261.05,262.17,266.14,54.568,26.554,15.965,0.9
261.32,262.25,266.03,54.242,26.558,16.63,0.89
261.34,262.02,266.04,53.865,27.519,16.635,0.89
261.95,261.88,266.06,52.336,26.579,16.641,0.89
261.96,261.73,266.1,53.181,26.588,17.034,0.91
262.27,262.09,266.35,53.146,26.601,17.097,0.91
262.87,262.69,267.02,53.118,26.61,16.714,0.89
263,262.72,266.8,53.183,26.609,17.364,0.88
263.17,262.58,266.51,51.664,26.583,17.826,0.87
262.17,262.35,265.81,52.639,27.561,19.222,0.92
261.27,262.55,266.35,54.32,26.562,15.582,0.9
261.29,262.56,266.34,54.129,26.557,15.579,0.9
260.96,262.54,266.33,56.123,26.561,15.576,0.9
261.58,262.37,266.48,54.604,26.582,15.564,0.9
262.45,262.31,266.85,52.842,26.583,15.583,0.9
262.83,262.63,266.82,52.862,26.597,16.685,0.89
263.39,262.8,266.76,51.047,27.579,19,0.91
263.18,262.6,266.42,50.916,26.603,17.505,0.88
262.59,262.15,266.1,50.755,26.563,16.563,0.89
262.58,262.43,266.23,51.371,26.576,16.496,0.89
260.53,262.1,266.08,57.42,30.32,16.093,0.9
260.51,262.06,266.09,56.794,29.299,15.496,0.9
260.89,262.31,265.98,55.799,26.575,15.527,0.9
261.38,262.15,265.64,54.672,27.558,17.786,0.92
262.77,262.24,266.28,51.006,26.579,16.673,0.88
263.14,262.48,266.42,50.801,26.577,16.627,0.89
262.99,262.5,266.76,50.752,26.56,15.542,0.9
263.34,262.93,267.18,50.947,26.574,15.596,0.9
262.94,262.67,266.68,52.25,26.528,16.449,0.89
262.64,262.48,266.38,52.838,26.537,16.602,0.89
261.56,262.88,265.73,55.753,27.516,18.441,0.91
261.22,262.8,266.09,55.989,26.519,16.362,0.89
261.23,262.59,265.91,55.294,26.506,16.622,0.89
261.68,262.78,266.1,53.783,26.509,16.634,0.89
262.94,262.55,266.63,50.969,26.53,16.202,0.89
262.92,262.71,266.83,50.869,26.54,15.553,0.9
262.93,262.85,267.01,51.861,26.527,15.585,0.9
262.74,262.34,266.83,53.445,27.943,16.787,0.91
262.83,262.88,266.67,52.896,26.526,17.437,0.92
262.35,262.12,266.54,53.709,27.027,17.147,0.9
261.29,261.85,265.81,54.584,26.795,17.354,0.9
260.99,262.05,265.41,54.153,26.521,17.657,0.88
261.04,261.78,265.19,55.71,27.662,20.022,0.9
260.82,262.15,265.87,53.883,26.497,16.294,0.89
261.36,261.72,266.29,52.861,27.411,15.491,0.9
261.5,261.61,266.28,52.819,26.524,15.623,0.91
261.38,261.62,265.78,52.879,26.522,17.345,0.93
261.5,261.48,266.18,53.452,26.866,16.349,0.91
261.69,261.49,266.24,52.663,26.807,16.169,0.91
262.21,261.79,266.34,51.494,26.846,16.596,0.9
261.88,261.47,265.92,51.303,27.448,16.635,0.89
260.6,261.86,265.32,54.561,26.788,18.422,0.89
259.86,261.49,265.08,54.808,26.482,16.854,0.89
259.45,261.29,265,55.74,26.513,16.441,0.9
259.46,261.07,264.42,55.745,26.837,18.515,0.93
260.96,260.97,265.66,53.675,27.163,16.879,0.91
261.32,261.39,266.03,51.889,26.509,15.394,0.9
261.69,261.09,265.9,51.381,28.846,17.007,0.9
261.09,260.72,265.14,51.303,26.854,17.258,0.9
260.97,260.69,265.09,50.687,26.509,16.941,0.9
260.43,260.41,265.15,52.514,28.246,17.076,0.92
259.9,260.72,264.82,56.265,27.54,18.666,0.92
259.36,261,263.63,57.43,28.668,22.236,0.94
259.39,259.72,262.96,61.831,34.158,29.961,0.96
259.92,260.92,263.36,56.714,29.588,25.173,0.94
259.72,260.02,263.64,52.153,27.489,18.891,0.9
259.83,259.61,263.66,51.77,27.089,18.737,0.91
259.74,259.57,264.11,51.941,27.279,18.147,0.92
259.97,260.34,263.84,51.968,27.219,19.974,0.95
259.6,259.89,264.39,53.729,27.162,17.235,0.92
259.04,259.39,263.91,53.458,28.276,16.883,0.91
259.58,260.87,263.62,37.863,16.668,11.29,0.75
258.54,261.5,263.43,43.243,16.338,11.15,0.76
259.53,261.79,262.24,39.621,13.336,15.801,0.77
261.39,261.2,261.2,24.361,12.454,16.047,0.77
261.63,260.97,261.92,17.448,12.699,11.731,0.81
261.69,260.92,262.36,19.694,10.507,10.093,0.75
260.09,259.4,261.53,31.066,19.191,17.393,0.92
260.03,259.56,260.41,24.462,14.104,13.864,0.9
259.64,258.51,260.55,18.297,14.663,10.987,0.84
261.57,259.9,261.67,15.2,11.925,10.962,0.79
261.45,259.57,261.38,14.29,11.069,10.271,0.74
260.05,259.39,260.93,18.815,10.582,9.343,0.72
258.91,259.19,260,21.88,12.236,11.015,0.86
259.48,258.93,260.08,25.367,19.748,19.725,0.94
260.47,260.32,261.89,22.885,13.402,11.238,0.77
261.57,260.58,262.49,18.281,11.244,9.95,0.72
262.3,260.47,262.18,16.635,11.846,12.169,0.74
261.99,259.35,261.88,13.086,13.539,10.291,0.69
262.32,258.98,262.34,13.928,17.329,11.108,0.76
262.72,259.45,262.95,14.283,17.756,10.828,0.79
262.86,259.7,262.85,14.301,16.744,11.03,0.8
262.42,260.26,262.96,15.765,15.659,10.216,0.79
261.47,259.93,262.83,19.553,18.42,10.634,0.79
261.54,260.26,263.12,19.67,18.628,10.267,0.76
260.88,259.1,262.33,20.851,22.465,11.793,0.8
261.97,259.33,262.2,16.934,20.299,12.488,0.76
262.87,259.74,262.14,13.027,16.482,11.929,0.73
262.59,259.27,261.82,14.384,17.147,12.832,0.79
262.1,258.86,261.59,14.591,17.508,12.541,0.8
262.06,259.66,262.14,14.606,15.684,11.14,0.83
261.15,259.04,262.04,23.248,17.394,11.889,0.82
262,259.48,262.64,14.119,15.55,9,0.73
261.4,259.9,260.7,20.404,17.417,16.697,0.8
260.91,259.65,262.17,20.385,17.992,11.226,0.77
261.32,260.06,262.33,17.655,15.896,10.045,0.74
261.28,259.87,262.3,18.304,17.23,10.486,0.79
261.79,258.93,262.24,14.216,16.94,9.842,0.8
261.84,258.09,260.28,20.994,23.871,23.72,0.95
261.55,258.82,257.99,15.296,17.45,23.908,0.9
261.14,258.41,259.66,15.367,17.565,17.835,0.91
261.42,257.89,261.7,14.855,20.681,10.915,0.82
261.49,258.13,261.62,14.873,19.741,11.157,0.81
261.04,258.85,261.23,17.155,18.482,12.781,0.8
260.87,258.58,260.95,17.27,18.978,13.949,0.82
260.63,259.12,261.36,18.793,19.025,12.351,0.8
261.52,259.22,261.87,17.388,21.115,13.112,0.82
261.37,259.33,261.14,18.231,20.468,15.172,0.86
262.03,258.12,260.7,16.486,20.753,15.671,0.83
261.95,258.4,260.92,15.366,18.939,13.964,0.79
261.8,258.66,260.94,14.444,17.46,13.024,0.78
261.05,257.81,260.34,15.579,20.685,14.324,0.83
261.62,258.08,260.17,13.955,19.337,14.199,0.87
261.49,257.41,260.87,15.012,22.288,12.845,0.81
260.48,258.5,258.66,19.441,18.951,20.549,0.84
260.21,258.51,260.19,19.652,19.144,15.044,0.81
259.66,258.08,260.76,22.38,22.148,13.833,0.84
259.33,258.33,260.5,20.423,17.324,11.816,0.82
260.12,257.97,260.81,16.733,17.238,10.771,0.79
261.06,257.58,260.86,16.012,21.272,12.084,0.81
261.07,258.24,260.94,15.982,17.737,12.323,0.79
261.21,257.27,259.9,21.743,25.665,21.38,0.93
261.48,257.93,260.85,14.572,19.317,12.732,0.79
260.76,258.29,261.11,18.105,20.912,12.547,0.79
260.19,258.7,260.94,19.633,19.625,12.186,0.78
260.06,258.61,260.78,19.341,18.13,11.819,0.77
259.63,258.42,260.63,20.693,18.511,11.92,0.78
260,258.59,260.88,19.142,18.44,10.966,0.75
261.06,258.49,261.43,15.898,18.333,10.523,0.77
261.06,258.59,261.09,15.689,17.964,11.438,0.82
261.41,258.47,261.39,16.197,18.573,11.823,0.79
261.75,258.46,261,16.877,19.68,13.732,0.82
261.11,259.75,261.71,18.863,18.818,11.314,0.75
261,259,260.91,20.287,21.13,14.634,0.82
260.48,258.57,260.94,21.569,23.172,14.272,0.81
260.26,259.21,261.51,21.791,21.145,11.842,0.76
261.1,260.34,261.86,19.98,15.765,11.486,0.76
261.86,260.65,262.11,18.036,14.176,12.013,0.8
261.86,260.65,262.07,15.88,13.008,10.928,0.8
262.03,260.45,262.45,16.778,13.925,11.003,0.78
262.01,260.11,262.28,16.494,14.739,11.003,0.79
262.03,260.58,262.41,16.474,13.242,10.267,0.76
261.61,261.59,262.11,20.609,11.823,11.026,0.7
261.65,261.57,262.07,21.175,12.893,11.864,0.72
261.76,261.14,261.61,21.176,14.287,14.24,0.79
261.23,261.45,262.42,22.358,13.249,10.601,0.74
260.96,261.53,262.3,22.512,12.58,10.647,0.79
261.9,261.48,262.69,18.862,12.519,10.615,0.79
262.46,260.98,262.87,15.946,13.371,10.003,0.74
262.2,261.05,262.84,16.415,13.119,10.003,0.74
262.54,261.15,262.96,16.754,13.4,11.024,0.77
262.29,260.69,262.3,16.711,14.331,11.884,0.76
260.96,260.79,261.96,20.34,12.802,9.988,0.7
260.9,260.85,261.39,20.583,13.129,11.689,0.74
260.98,260.85,261.49,19.912,13.317,11.186,0.76
260.58,260.87,261.41,21.533,13.738,10.63,0.75
260.24,260.89,260.9,23.272,14.585,12.559,0.83
260.39,260.99,261.78,22.431,12.716,10.268,0.78
260.25,260.3,262.03,21.903,15.981,9.342,0.75
260.35,260.2,262.22,25.635,16.106,10.036,0.76
261.45,260.11,261.49,16.407,13.202,11.058,0.75
261.32,259.52,261.3,15.226,14.658,10.669,0.74
261.4,258.8,261.41,14.653,17.627,10.726,0.76
260.16,259.04,261.23,18.644,17.989,10.393,0.79
259.6,258.81,261.19,20.724,20.518,10.603,0.79
259.14,258.39,260.24,21.036,21.533,12.816,0.84
259.48,258.28,260.67,19.65,22.035,11.845,0.8
260.26,258.24,260.42,19.888,22.955,16.622,0.89
260.66,258.38,260.76,18.541,22.892,15.643,0.9
260.91,259.25,261.29,17.585,18.758,11.342,0.77
261.54,258.95,261.38,14.943,18.039,11.354,0.77
