VL1,VL2,VL3,IL1,IL2,IL3,PFL3
128.77,129.16,125.95,12.222,7.509,30.249,0.98
128.24,128.43,126.12,17.271,17.011,35.375,0.91
127.06,127.9,125.95,22.376,25.697,42.168,0.86
128.13,129.07,126.94,11.42,7.39,29.684,0.98
128.39,129.29,126.48,15.795,7.444,29.641,0.98
127.82,129.35,126.93,19.068,7.329,29.655,0.98
127.43,129.53,127.27,19.46,7.241,29.863,0.98
126.93,129.72,127.39,20.099,7.28,30.236,0.97
127.95,129.2,126.77,18.791,7.113,29.636,0.98
128.88,129.44,127.06,13.056,7.15,30.908,0.97
128.97,129.23,127.16,15.239,13.344,33.017,0.93
128.27,128.57,126.66,24.254,28.137,44.347,0.85
129.77,129.62,127.17,11.22,7.151,29.647,0.98
129.63,129.81,127.55,11.206,7.228,29.611,0.98
129.54,129.78,127.88,11.2,7.236,29.612,0.98
129.26,129.87,127.69,11.255,7.205,29.645,0.98
128.49,130.12,127.27,11.939,7.29,29.981,0.98
129.42,129.81,127.35,13.153,7.313,30.874,0.97
129.14,129.87,128.05,11.632,7.207,29.871,0.98
129.67,129.59,127.69,11.194,7.186,29.596,0.98
128.87,129.86,127.55,11.282,7.229,29.623,0.98
128.73,128.68,127.05,22.576,25.16,42.124,0.86
129.18,129.28,127.87,17.632,18.591,36.275,0.9
129.8,129.55,128.02,11.179,7.226,29.605,0.98
129.61,129.93,127.66,11.212,7.218,29.625,0.98
130.06,129.89,128.41,11.166,7.254,29.638,0.98
129.62,129.91,128.26,11.243,7.223,29.657,0.98
129.89,129.73,128.25,11.966,7.176,30.091,0.97
129.76,130,127.73,11.653,7.271,29.933,0.98
129.65,129.62,128.11,11.221,7.216,29.632,0.98
129.87,129.4,128.25,11.177,7.126,29.608,0.98
129.3,129.92,127.83,12.005,7.251,30.056,0.97
128.49,128.43,126.67,26.091,30.337,46.338,0.84
129.64,129.71,128.2,11.206,7.194,29.577,0.98
129.96,129.9,128.66,11.17,7.627,29.616,0.98
130.06,130.02,127.87,11.169,7.657,29.624,0.98
129.73,130.21,127.97,11.207,7.677,29.59,0.98
129.87,130.58,128.45,11.204,7.75,29.587,0.98
130.02,129.95,128.49,11.157,7.411,29.593,0.98
130.08,129.89,127.62,11.13,7.391,29.54,0.98
129.37,130.14,127.54,11.646,7.368,29.816,0.98
129.5,129.72,127.87,11.2,7.182,29.6,0.98
129.1,128.91,127.37,21.824,24.414,40.847,0.86
129.51,129.45,127.19,18.857,20.404,37.404,0.89
130.03,130.31,127.87,11.167,7.317,29.528,0.98
129.69,130.4,128.56,11.214,7.34,29.545,0.98
130.35,130.13,128.37,11.098,7.299,29.498,0.98
130.46,130.5,128.16,11.092,7.371,29.517,0.98
130.34,130.33,128.15,11.099,7.394,29.504,0.98
130.17,130.32,128.51,11.135,7.332,29.518,0.98
130.03,130.35,128.28,11.162,7.351,29.605,0.98
130.52,130.41,127.72,11.107,7.339,29.555,0.98
130.02,130.42,127.96,14.872,14.176,32.865,0.93
129.21,129.44,127.18,24.783,28.782,44.747,0.84
128.89,130.61,128.33,18.274,7.485,29.503,0.98
129.29,130.87,127.9,18.971,7.453,29.531,0.98
129.11,130.28,128.54,18.913,7.314,29.524,0.98
129.17,130.1,128.63,18.885,7.275,29.536,0.98
129.53,130.38,128.79,16.514,7.32,29.523,0.98
130.26,130.07,127.71,11.101,7.264,29.486,0.98
129.86,129.96,127.96,11.147,7.306,29.471,0.98
129.83,129.9,128.15,11.171,7.204,29.505,0.98
130.13,129.87,128.04,11.15,7.225,29.54,0.98
128.52,129.03,126.64,26.687,31.227,46.992,0.83
129.57,130.32,128.09,11.209,7.286,29.562,0.98
130.1,130.28,128.67,11.155,7.326,29.555,0.98
130.11,130.24,128.06,11.133,7.367,29.51,0.98
130,129.85,127.6,11.13,7.209,29.493,0.98
130.06,129.89,128.14,11.123,7.251,29.567,0.98
130.34,130.38,128.63,11.132,7.323,29.628,0.98
130.03,130.25,128.35,11.16,7.283,29.585,0.98
128.06,128.89,126.09,28.491,34.096,49.761,0.82
129.74,130.1,128.31,11.189,7.309,29.547,0.98
130,129.72,128.34,11.159,7.172,29.542,0.98
128.93,128.56,127.08,26.817,31.231,47.161,0.83
130.52,129.58,128.12,11.104,7.156,29.614,0.98
130.21,129.95,128.69,11.175,7.22,29.639,0.98
129.46,130.27,128.56,11.256,7.314,29.599,0.98
130.25,130,128.16,11.161,7.275,29.56,0.98
129.85,130.18,128.27,11.193,7.286,29.559,0.98
130.11,129.86,128.35,11.143,7.243,29.546,0.98
130.06,129.96,128.72,11.159,7.26,29.578,0.98
130.06,129.71,127.72,13.743,7.344,31.17,0.96
128.66,129.05,126.98,23.377,26.856,42.923,0.85
129.31,129.42,127.99,16.824,17.817,35.339,0.91
129.33,129.84,128.21,11.233,7.532,29.549,0.98
130.1,129.97,128.11,11.141,7.445,29.536,0.98
130.39,130.26,128.14,11.141,7.486,29.598,0.98
130.08,130.47,128.65,11.175,7.526,29.609,0.98
129.87,130.34,128.27,11.191,7.42,29.567,0.98
130,130.26,127.89,11.156,7.316,29.52,0.98
129.96,130.06,127.98,11.165,7.321,29.508,0.98
127.06,129.18,127.11,34.778,31.293,47.261,0.84
128.76,130.56,128.53,19.03,7.619,29.619,0.98
129.06,130.58,127.92,18.931,7.822,29.559,0.98
128.37,130.39,128.15,23.039,7.814,32.979,0.97
128.82,130.26,128.18,20.59,7.575,32.607,0.97
130.04,129.84,128.21,11.169,7.45,29.561,0.98
130.41,129.14,127.87,11.102,7.229,29.528,0.98
129.59,129.25,128.12,11.214,7.286,29.537,0.98
129.7,129.02,128.25,11.201,7.054,29.539,0.98
129.72,128.4,127.38,14.567,13.298,32.608,0.93
128.38,127.85,126.46,24.76,28.772,45.237,0.85
129.69,128.73,127.75,11.193,7.083,29.532,0.98
129.53,128.63,127.79,11.202,6.998,29.535,0.98
129.74,129.53,127.48,11.213,7.175,29.564,0.98
129.54,129.81,127.09,11.223,7.235,29.541,0.98
129.19,129.76,127.61,11.999,7.251,30.052,0.98
128.88,129.02,127.2,11.265,7.046,29.517,0.98
129.06,129.48,126.56,11.229,7.242,29.519,0.98
127.62,127.96,125.49,26.674,31.556,47.537,0.84
127.91,128.26,126.58,18.51,18.329,36.858,0.9
127.71,129.09,127.09,12.188,7.449,30.085,0.98
128.73,128.43,126.44,11.285,7.471,29.59,0.98
128.54,128.96,126.34,15.133,7.586,32.882,0.97
128.12,128.72,126.41,18.134,7.409,35.246,0.95
128.52,128.52,126.89,11.3,7.355,29.609,0.98
127.82,128.22,126.32,11.807,7.403,29.842,0.98
127.77,128.24,125.84,12.016,7.262,29.957,0.98
127.59,127.83,126.04,13.988,11.203,31.678,0.95
126.45,126.48,124.73,25.033,29.134,45.663,0.85
127.75,127.73,125.72,11.824,7.128,29.844,0.98
127.88,128.1,125.56,14.892,7.107,32.156,0.96
127.66,128.44,126.58,11.536,7.464,30.04,0.98
126.94,128.08,125.89,17.08,7.489,34.206,0.95
127.56,128.26,125.74,18.383,7.545,35.041,0.94
127.97,128.02,125.64,17.089,7.283,33.899,0.95
127.68,128.16,125.92,19.848,7.385,36.495,0.94
126.77,127.17,125.12,26.782,27.833,46.909,0.84
127.92,127.9,126.96,13.989,14.277,25.93,0.86
127.7,127.57,127.7,5.765,7.073,6.724,0.82
125.85,127.97,127.88,12.853,7.152,6.489,0.81
126.42,127.69,128.42,16.585,7.093,7.284,0.7
126.44,127.07,127.63,17.177,7.048,8.157,0.79
126.36,127.61,127.52,16.133,7.143,6.94,0.74
125.99,127.04,128.05,14.191,6.933,4.793,0.61
127.23,126.73,127.84,4.828,6.814,4.582,0.6
125.78,124.96,126.31,25.867,29.37,26.984,0.52
125.8,126.19,126.24,6.416,6.715,6.195,0.66
126.11,125.63,127.1,5.461,6.614,5.55,0.69
126.22,125.97,126.79,6.229,6.785,6.606,0.77
126.3,126.03,126.95,5.444,6.619,5.241,0.59
126.66,126.05,126.72,3.425,6.572,3.332,0.68
126.12,125.64,126.56,6.535,6.73,6.176,0.55
125.91,125.69,126.77,4.216,6.607,4.109,0.68
124.13,124.73,125.28,22.179,25.524,23.574,0.54
125.12,124.71,125.53,14.622,17.133,15.441,0.55
125.77,125.33,126.02,4.742,6.433,4.624,0.61
125.67,125.34,126.43,7.166,6.774,6.893,0.57
126.25,126.31,127.02,6.625,6.86,6.345,0.57
126.93,126.64,126.68,2.449,6.859,2.765,0.85
126.28,126.73,126.56,5.705,7.195,7.917,0.87
125.4,126.23,126.31,6.493,7.055,8.553,0.83
126.13,126.11,126.58,4.478,6.824,6.879,0.85
126.24,126.36,125.75,6.513,7.001,8.461,0.83
125.5,125.38,125.41,23.757,27.337,26.412,0.62
126.01,126.1,126.64,10.812,12.729,11.488,0.62
126.58,125.89,126.96,4.436,7.016,4.621,0.71
126.74,126.2,126.25,3.907,6.989,4.302,0.74
126.32,126.01,126.86,3.48,7.073,3.879,0.74
126.12,127.3,127.17,2.369,7.353,3.111,0.84
126.63,126.9,127.01,4.925,7.377,5.637,0.84
126.79,126.86,126.53,4.844,7.182,5.91,0.86
126.1,126.6,126.89,5.359,6.817,5.287,0.66
126.49,126.8,127.05,4.597,6.846,4.52,0.68
125.25,126.17,126.06,18.816,21.187,19.817,0.54
124.47,125.32,126.28,25.49,21.644,19.374,0.56
124.03,126.14,126.43,20.691,7.019,11.709,0.73
124.42,125.9,127.25,12.679,6.747,3.57,0.73
124.45,125.87,126.55,12.81,6.772,3.866,0.73
124.65,126.35,126.37,15.337,6.798,5.89,0.7
125.05,125.72,126.67,6.725,6.74,5.669,0.68
125.27,126.13,126.31,6.568,6.912,6.455,0.69
125.64,125.29,125.82,6.876,6.524,6.509,0.65
125.37,125.26,125.91,3.433,6.507,4.095,0.77
125.64,125.88,126.42,5.71,6.533,6.233,0.73
125.66,125.26,125.89,16.645,19.553,17.864,0.58
124.87,125.17,125.18,20.129,23.172,21.704,0.6
125.33,126,126.24,5.993,6.77,8.587,0.91
125.81,125.66,126.13,5.627,6.691,8.16,0.91
125.93,125.64,126.48,4.413,6.769,5.654,0.84
125.87,126.15,125.93,4.582,6.717,5.359,0.74
125.58,125.99,126.41,5.551,6.551,6.324,0.74
125.49,125.57,126.67,5.374,6.457,5.98,0.73
125.58,126.2,126.19,7.229,6.798,7.176,0.66
125.45,125.12,125.43,19.095,21.382,20.162,0.58
124.94,124.88,125.52,19.807,22.063,22.898,0.61
125.56,126.17,126.6,7.972,6.92,8.368,0.74
126,126.06,125.89,9.401,6.934,9.529,0.69
125.23,125.83,126.52,3.75,6.914,3.814,0.73
126.04,125.31,127.06,4.646,6.915,4.575,0.66
125.79,125.6,126.54,3.851,6.927,3.951,0.7
125.9,125.29,126.09,3.557,6.882,3.732,0.71
125.82,124.84,126.32,7.015,6.84,7.397,0.7
124.09,123.7,125.42,27.34,29.261,30.303,0.53
125.26,125.37,126.11,5.211,7.057,5.161,0.64
125.54,125.24,125.91,10.17,7.169,10.798,0.8
126.08,125.09,126.64,7.055,7.02,7.526,0.78
125.41,125.93,127.05,9.808,7.372,5.187,0.73
125.05,126.18,126.62,14.036,7.327,4.758,0.66
124.83,126.2,127.31,12.021,7.117,2.848,0.81
125.35,125.91,127.55,13.073,7.127,4.41,0.83
124.89,126.22,126.68,20.717,7.411,11.722,0.69
126.45,125.85,126.63,6.284,7.288,4.551,0.72
125.3,124.78,125.7,25.708,29.308,27.186,0.54
126.41,126.03,127.19,7.529,7.244,7.066,0.62
126.68,126.25,126.61,6.453,7.261,6.121,0.64
126.06,126.51,126.48,7.296,7.143,7.215,0.66
125.69,126.36,127.01,5.039,7.04,4.947,0.66
126.56,126.38,127.31,2.765,6.811,3.069,0.78
126.48,126.73,126.83,2.418,6.958,2.853,0.82
126.88,126.43,127.11,3.809,6.73,3.558,0.68
126.11,126.57,127.4,4.315,6.605,3.861,0.6
125.45,126.12,126.25,19.424,21.268,20.792,0.52
126.32,126.11,126.1,18.702,21.16,20.503,0.54
126.92,127.01,127.45,5.231,6.925,4.673,0.58
126.89,127.13,127.4,6.898,6.913,6.176,0.52
126.54,127.12,127.12,4.594,6.965,4.074,0.58
126.81,127.5,127.14,3.837,7.035,3.344,0.61
127.25,127.58,127.6,6.611,7.017,5.84,0.54
126.81,127.18,128.15,7.11,6.775,6.222,0.51
126.65,127.45,127.54,3.505,7.007,3.046,0.77
127.19,127.06,128.25,2.51,6.901,2.03,0.82
126.6,126.95,127.63,14.327,17.26,14.901,0.5
125.67,126.67,126.91,24.083,24.925,26.803,0.52
126.4,127.71,127.18,7.926,7.061,7.238,0.59
126.68,127.86,127.57,2.439,7.024,7.669,0.98
126.68,128.04,127.65,3.792,7.104,8.815,0.94
126.7,127.73,127.02,5.697,6.91,10.21,0.89
126.76,127.65,127,5.919,6.962,10.902,0.91
126.45,128.07,127.44,6.21,6.971,10.767,0.88
127.05,128.08,127.66,5.672,7.051,9.031,0.95
125.78,128.4,127.22,13.21,7.248,9.125,0.95
125.35,127.15,127.93,18.455,13.917,13.258,0.56
124.63,126.39,127.7,31.309,26.886,27.191,0.54
126.09,127.05,128.15,15.587,7.811,5.879,0.58
125.93,127.7,128.25,13.244,7.657,4.922,0.63
126.93,127.45,128.34,5.594,7.884,5.164,0.61
127.29,127.78,128.98,7.027,7.774,6.531,0.59
128.29,128.2,128.54,3.448,7.834,3.154,0.72
128.72,128.46,129.04,3.265,7.952,2.956,0.8
129.29,128.32,129.35,5.14,7.736,4.535,0.6
127.83,127.75,128.31,21.837,24.742,22.551,0.5
129.09,127.87,128.37,16.663,18.861,17.408,0.5
128.89,128.19,129.41,4.019,7.273,3.611,0.67
129.59,128.57,129.4,4.64,7.248,4.226,0.64
129.92,128.34,129.07,3.533,7.955,3.352,0.74
129.04,128.59,128.93,9.695,7.689,9.537,0.63
129.01,128.99,129.62,5.349,7.586,4.962,0.8
130.14,128.49,129.36,3.032,7.412,2.854,0.81
130.48,128.8,129.16,4.489,7.485,4.027,0.67
128.46,126.93,127.66,33.417,35.377,38.065,0.54
130.1,128.25,129.25,9.383,9.016,9.611,0.64
130.1,128.69,128.98,9.477,8.024,9.373,0.65
129.04,128.16,128.32,23.725,26.226,24.636,0.5
129,128.64,129.43,17.259,19.337,18.184,0.5
129.18,129.2,129.28,2.818,8.159,2.846,0.81
129.41,129.4,129.29,4.551,8.321,4.292,0.67
130.05,128.96,129.62,5.478,8.641,5.01,0.7
129.5,127.53,128.98,3.9,8.059,3.745,0.7
128.54,128.6,128.21,4.283,8.013,4.212,0.81
129.4,128.25,128.75,2.791,7.688,2.847,0.81
129.63,128.2,128.97,4.197,7.647,3.968,0.68
128.55,127.84,128.28,20.493,22.492,22.596,0.51
128.3,127.99,127.83,20.75,22.399,22.765,0.51
129.73,128.63,129.3,4.104,8.448,3.882,0.68
129.18,128.88,129.54,7.953,8.051,2.842,0.81
129.02,128.96,129.76,13.363,7.949,3.901,0.68
127.95,129.81,128.31,17.353,8.305,18.485,0.95
127.78,129.89,127.33,21.965,8.382,31.282,0.97
128.05,129.56,127.13,18.92,8.367,29.458,0.98
128.91,129.49,126.37,15.39,8.452,29.427,0.98
127.97,127.89,125.03,25.81,30.363,45.707,0.84
128.88,128.81,126.4,13.057,10.282,30.645,0.96
129.15,128.82,126.43,13.946,7.7,30.364,0.96
128.83,128.49,126.03,14.495,7.65,30.65,0.96
129.34,128.81,126.81,11.281,7.657,28.585,0.98
128.86,129.12,126.61,12.038,7.779,28.975,0.97
129.35,128.79,126.5,11.738,7.673,28.785,0.97
129.53,128.71,126.11,13.121,7.498,29.621,0.96
127.38,127.52,125.39,27.455,32.639,47.545,0.82
129.36,128.32,126.8,11.69,7.148,28.684,0.97
129.62,128.14,126.47,11.664,7.147,28.685,0.97
129.56,128.65,126.5,11.113,7.203,28.346,0.98
129.34,128.59,126.83,13.442,7.217,30.011,0.97
128.94,128.78,126.95,11.169,7.492,28.353,0.98
129.83,128.6,126.71,11.047,7.41,28.285,0.98
129.11,127.91,126.51,23.56,26.793,41.941,0.84
129.54,128.69,126.92,16.191,16.569,33.318,0.91
129.78,128.31,127.01,11.04,7.16,28.292,0.98
130,129.03,126.77,11.017,7.261,28.319,0.98
129.43,129.08,127.79,11.111,7.273,28.338,0.98
130.06,128.79,127.8,10.988,7.194,28.307,0.98
130.26,128.95,127.28,11.983,7.115,28.903,0.97
130.32,129.08,127.38,10.952,7.168,28.282,0.98
130.35,129.22,127.75,10.985,7.093,28.278,0.98
130.06,129.82,127.89,11.031,7.235,28.293,0.98
129.55,128.43,126.16,25.495,29.092,43.909,0.83
130.63,130.11,127.91,13.043,11.435,30.161,0.95
130.85,129.96,128.1,10.908,7.283,28.274,0.98
130.5,130.01,127.54,12.19,7.352,28.993,0.97
130.58,129.78,127.27,10.944,7.228,28.259,0.98
130.26,129.68,127.46,12.535,7.206,29.16,0.96
130.32,129.4,127.87,10.943,7.146,28.201,0.98
130.23,129.47,127.07,10.986,7.15,28.213,0.98
129.95,129.89,127.29,11.038,7.22,28.235,0.98
129.75,129.9,127.69,11.065,7.268,28.28,0.98
128.82,128.57,126.55,27.411,30.42,46.467,0.82
130.14,129.94,127.29,13.167,7.463,29.545,0.96
130.58,129.82,127.8,10.953,7.598,28.227,0.98
130.19,130.1,128.25,11.019,7.618,28.268,0.98
130.83,130.05,127.97,11.574,7.361,28.627,0.97
130.54,129.91,127.86,10.994,7.438,28.252,0.98
129.47,130.31,128.1,17.824,7.484,28.262,0.98
129.68,130.65,128.79,18.815,7.626,28.336,0.98
129.53,130.37,128.18,18.757,7.335,28.313,0.98
129.13,130.34,127.82,19.929,10.034,29.418,0.96
128.75,128.99,127.38,33.207,30.055,45.203,0.83
130.72,130.12,128.37,10.957,7.298,28.324,0.98
130.77,129.99,128.03,10.939,7.22,28.314,0.98
130.44,130.53,127.93,10.986,7.324,28.311,0.98
130.41,130.51,128.85,10.983,7.314,28.299,0.98
130.68,129.76,128.07,10.941,7.161,28.261,0.98
130.79,129.97,127.76,10.96,7.271,28.304,0.98
130.48,129.91,127.7,10.982,7.677,28.262,0.98
130.35,129.82,127.65,11.01,7.59,28.311,0.98
129.46,128.76,126.9,20.81,23.216,38.782,0.86
129.1,129.73,126.58,19.44,21.421,37.239,0.88
130.68,129.85,128.23,10.941,7.373,28.317,0.98
130.48,129.68,127.94,10.964,7.341,28.335,0.98
130.67,129.49,127.63,10.96,7.16,28.375,0.98
130.73,129.89,127.84,10.985,7.227,28.396,0.98
130.49,130.09,128.18,11.02,7.243,28.41,0.98
130.21,129.56,128.57,11.035,7.114,28.378,0.98
130.81,129.85,128,10.968,7.149,28.335,0.98
130.98,129.4,128.47,10.95,7.07,28.35,0.98
129.66,128.43,127.39,26.885,30.55,46.027,0.82
130.75,129.48,128.13,10.942,7.152,28.301,0.98
130.82,129.59,127.9,10.926,7.158,28.302,0.98
130.94,129.57,128.34,10.917,7.112,28.332,0.98
130.45,129.64,128.62,10.991,7.121,28.377,0.98
130.87,129.91,128.2,10.948,7.202,28.358,0.98
131.23,129.73,128.35,10.871,7.157,28.357,0.98
130.89,129.61,128.58,10.926,7.165,28.392,0.98
131.09,130.15,128.88,10.939,7.249,28.439,0.98
130.85,129.8,127.98,16.404,15.468,33.199,0.91
130.14,129.06,127.36,24.289,27.607,42.714,0.84
130.81,130,128.8,10.976,7.642,28.465,0.97
131.14,129.5,128.24,10.934,7.54,28.467,0.98
131.17,130.13,128.11,10.954,7.707,28.489,0.98
131.19,130.38,128.44,10.954,7.556,28.508,0.98
130.88,130.63,128.75,10.966,7.539,28.461,0.97
130.53,130.63,128.23,11.057,7.44,28.49,0.98
131.21,130.26,128,10.975,7.259,28.464,0.98
130.9,130.21,128.64,10.98,7.276,28.47,0.97
129.57,129.04,127.88,30.262,26.006,41.837,0.84
129.56,130.34,128.13,25.142,18.469,35.036,0.9
129.8,130.95,128.23,18.767,7.467,28.469,0.98
129.71,130.78,129.08,18.875,7.397,28.477,0.97
129.98,130.61,128.83,18.77,7.418,28.466,0.98
131.11,130.22,128.03,10.921,7.297,28.394,0.98
131.15,130.42,128.41,10.928,7.381,28.412,0.98
131.3,130.12,128.81,10.917,7.228,28.445,0.97
131.01,130.32,128.61,10.951,7.304,28.441,0.98
131.11,130.67,128.15,10.946,7.383,28.422,0.98
129.88,129.08,127.56,27.029,30.96,46.183,0.81
131.13,130.24,128.54,10.922,7.259,28.401,0.98
131.18,130.43,128.49,10.922,7.355,28.415,0.98
131.38,130.59,128.17,10.884,7.362,28.445,0.98
131,130.4,128.72,10.91,7.328,28.438,0.97
130.44,129.56,128.49,10.957,7.142,28.435,0.98
130.87,130.02,127.76,10.918,7.243,28.436,0.98
130.89,130.33,128.24,10.949,7.305,28.469,0.98
130.29,130.46,128.23,11.023,7.37,28.471,0.98
130.34,129.71,128.02,16.707,16.743,33.719,0.9
130.07,129.1,126.87,23.787,26.908,42.104,0.84
130.72,130.35,128.28,10.977,7.288,28.497,0.98
130.76,129.79,128.67,10.931,7.181,28.473,0.97
131.14,130.58,128.04,10.918,7.321,28.464,0.98
131.04,130.62,127.92,10.932,7.364,28.482,0.98
130.84,130.36,128.11,10.922,7.346,28.489,0.98
130.87,130.2,128.4,10.937,7.225,28.501,0.98
131.02,130.24,127.78,10.901,7.285,28.486,0.98
130.42,130.5,127.76,10.968,7.687,28.49,0.98
129.26,128.57,127.41,24.466,27.884,43.504,0.83
130.52,129.14,128.09,15.502,15.513,33.02,0.91
130.86,129.64,128.02,10.937,7.429,28.497,0.98
130.67,129.2,127.74,10.93,7.219,28.466,0.98
130.55,129.05,128.35,10.943,7.196,28.52,0.97
130.09,129.37,127.65,10.977,7.273,28.477,0.98
130.16,129.37,127.44,10.964,7.118,28.474,0.98
130.31,128.98,127.91,10.931,6.99,28.46,0.98
130.39,128.75,127.83,10.932,7.029,28.474,0.98
130.13,129.43,127.67,10.975,7.116,28.484,0.98
129.1,128,126.03,26.979,30.983,46.034,0.82
129.93,128.8,127.65,10.97,7.004,28.438,0.98
129.67,128.72,127.38,10.989,6.988,28.422,0.98
129.02,128.75,126.77,16.41,7.014,28.45,0.98
128.25,128.85,126.96,21.786,7.129,29.961,0.96
127.75,128.37,126.96,18.927,6.944,28.431,0.98
127.17,129.06,127.21,18.97,7.069,28.448,0.98
128.17,128.79,126.31,20.659,7.022,29.402,0.97
129.29,128.47,126.6,11.317,6.91,28.464,0.98
127.95,127.39,125.72,26.54,30.524,46.055,0.83
128.99,128.48,126.17,11.573,6.987,28.734,0.97
128.56,128.37,125.72,13.872,6.948,30.203,0.96
127.98,127.49,125.6,16.958,6.889,33.677,0.96
128.07,127.75,126.03,12.569,6.828,29.509,0.97
127.84,128.07,125.59,11.992,6.87,28.873,0.97
127.96,128.36,125.36,14.869,7.118,31.594,0.97
126.68,126.98,125.03,26.563,31.394,46.685,0.83
127.75,127.98,125.82,12.029,7.226,28.981,0.97
127.57,128.13,125.67,13.14,7.299,30.02,0.97
128.03,128.04,125.86,12.824,7.181,29.803,0.97
127.57,127.86,125.76,11.679,7.147,28.904,0.97
127.9,127.99,125.94,13.182,7.303,29.702,0.96
127.72,128.03,124.83,17.117,7.381,32.746,0.94
127.75,127.72,125.5,11.023,7.044,28.322,0.98
128.16,128.17,126.44,10.804,7.142,25.666,0.96
126.56,126.07,126.9,26.743,30.057,28.521,0.51
127.7,127.55,127.33,5.392,6.78,5.075,0.65
128.64,127.63,127.88,4.068,6.976,3.699,0.68
127.65,127.65,128,6.973,7.171,6.529,0.54
127.72,127.32,127.49,6.746,6.921,6.546,0.57
127.93,126.88,127.25,6.242,6.725,5.8,0.54
127.75,127.22,127.46,3.188,6.739,2.931,0.65
127.1,126.87,127.42,6.392,6.807,6.079,0.59
126.33,126.66,126.54,8.062,6.962,8.388,0.64
126,124.84,124.71,27.738,29.786,32.004,0.56
126.16,126.15,127.04,11.278,6.925,3.578,0.62
126,126.39,127.24,12.021,6.79,2.188,0.79
126.42,126.81,127.38,11.902,6.84,2.024,0.82
126.42,127.01,126.95,13.896,6.905,4.922,0.58
126.66,126.71,127.5,11.672,6.898,2.902,0.66
126.86,126.88,126.99,7.013,7.17,6.571,0.53
126.7,126.07,125.82,22.444,24.133,24.65,0.51
127.04,126.07,126.26,17.842,21.35,18.208,0.51
128.1,127.09,127.45,4.857,8.953,4.519,0.62
127.63,126.45,127.34,5.117,8.865,4.88,0.68
127.85,126.51,126.65,9.138,9.008,8.794,0.61
128.15,126.44,127.4,5.706,8.73,5.512,0.64
127.49,126.18,126.95,8.112,8.625,8.042,0.61
127.19,126.12,126.79,13.609,16.814,13.999,0.52
126.99,125.44,126.06,22.449,25.946,22.834,0.52
127.77,126.19,127.15,2.458,7.648,2.498,0.82
127.52,125.96,127.44,4.76,7.491,4.682,0.68
127.38,125.89,126.62,7.47,7.537,7.954,0.81
127.43,125.36,126.66,5.701,7.282,5.901,0.7
126.62,126.35,126.5,10.994,7.356,11.405,0.68
126.66,126.1,127.03,8.023,7.047,8.08,0.62
126.11,125.03,125.9,24.553,27.403,25.196,0.52
127.16,126.16,126.48,9.754,12.329,10.364,0.53
127.51,126.4,127.49,3.492,7.328,4.114,0.79
127.16,126.24,127.13,3.877,7.443,5.44,0.85
127.44,125.91,126.95,4.35,8.635,6.878,0.87
127.04,126.2,126.62,7.115,8.987,8.904,0.79
127.36,126.08,127.2,4.901,8.927,6.658,0.87
126.11,125.41,125.7,24.198,26.642,26.505,0.54
127.42,126.47,126.63,14.195,17.846,14.91,0.57
127.57,126.56,127.6,6.416,8.45,6.737,0.7
127.39,126.9,126.9,10.356,8.724,11.39,0.76
127.75,126.15,126.59,12.74,9.092,13.305,0.69
127.68,126.71,127.21,4.322,8.99,4.232,0.66
127.26,126.74,127.48,3.519,8.959,4.161,0.73
127.82,126.61,127.03,5.19,8.929,5.483,0.77
126.58,125,125.54,26.301,30.583,27.583,0.52
126.95,126.55,126.86,9.748,9.892,10.159,0.68
126.55,126.89,127.17,10.699,8.515,6.534,0.74
126.57,126.34,127.12,16.185,7.995,6.608,0.65
126.09,126.88,126.73,17.537,8.06,7.159,0.62
125.91,126.67,127.29,14.943,7.921,5.882,0.68
126.02,126.52,127.14,13.154,7.892,3.923,0.82
127.56,126.23,126.46,9.299,8.053,7.966,0.71
126.39,125.09,125.83,27.333,30.736,29.254,0.52
127.57,126.57,127.09,4.996,8.528,5.871,0.77
127.18,126.52,126.94,2.381,8.078,4.106,0.89
127.55,126.38,126.6,2.432,8.702,4.106,0.9
127.09,126.58,127.34,4.709,8.991,5.439,0.76
127.44,126.72,127.25,3.912,8.716,4.243,0.83
127.28,126.23,126.68,4.805,8.297,4.893,0.68
127.17,126.38,126.98,3.881,8.104,4.105,0.72
126.31,125.61,126.27,22.852,26.338,24.332,0.52
126.75,125.64,126.49,17.946,19.151,19.708,0.52
127.9,126.48,126.65,3.899,8.389,3.912,0.71
127.26,126.71,127.48,2.454,8.448,2.811,0.84
127.75,126.52,127.23,4.14,8.125,3.967,0.66
128.1,126.91,127.22,3.738,8.283,3.592,0.7
128.19,127.13,127.77,3.905,8.114,3.983,0.72
128.32,127.29,127.3,4.089,7.767,10.368,0.92
128.5,126.95,127.22,5.702,7.624,11.276,0.88
128.55,127.31,126.47,6.131,7.768,14.826,0.9
127.25,125.93,126.93,27.021,29.942,30.225,0.54
128.77,127.41,127.87,2.566,7.465,2.415,0.86
128.5,126.85,127.61,4.554,7.221,4.518,0.69
128.78,126.81,127.84,6.993,7.157,10.739,0.85
128.02,127.54,127.09,5.582,7.267,17.459,0.94
127.04,126.64,127.11,4.679,7.046,4.922,0.69
127.63,126.6,127.12,5.233,6.993,5.083,0.66
127.65,126.78,127.75,6.951,6.689,6.893,0.63
127.2,126.55,127.14,14.325,14.703,14.77,0.52
