IL1,IL2,IL3,PF
10.237,2.912,5.077,0.52
10.519,0.99,6.79,0.52
9.77,2.007,9.224,0.52
10.546,3.762,6.021,0.53
11.136,2.908,7.537,0.57
10.23,2.68,10.583,0.53
10.6,2.41,5.086,0.52
15.829,6.974,5.698,0.62
21.926,12.282,10.45,0.68
15.696,9.091,3.406,0.68
10.839,3.095,4.959,0.59
9.94,2.287,10.153,0.52
10.347,3.218,5.58,0.52
9.24,2.991,4.647,0.51
9.049,2.645,6.785,0.5
8.536,1.634,2.865,0.49
10.486,2.149,10.632,0.51
9.582,1.62,9.417,0.5
11.898,1.544,5.366,0.53
9.18,1.757,3.529,0.51
10.647,2.982,9.769,0.63
11.056,5.66,3.192,0.66
20.212,12.563,3.821,0.69
19.439,11.668,9.922,0.68
8.812,1.031,3.837,0.49
10.897,2.271,5.231,0.51
9.917,1.543,8.997,0.49
12.478,4.559,5.532,0.72
13.898,5.076,6.799,0.73
12.415,4.196,10.045,0.65
11.731,4.431,3.276,0.74
11.051,3.279,9.3,0.63
11.908,4.4,5.437,0.69
10.874,2.419,8.36,0.55
10.093,0.952,8.646,0.49
8.752,0.939,2.648,0.48
11.12,2.352,10.958,0.51
10.572,2.928,11.718,0.5
9.824,2.71,10.836,0.5
14.216,7.646,9.932,0.63
23.312,14.539,11.403,0.73
17.47,9.193,10.953,0.64
11.957,0.969,11.165,0.51
10.883,3.202,12.296,0.5
10.885,1.785,10.763,0.5
11.087,2.704,11.713,0.5
10.885,2.592,11.439,0.49
10.884,1.865,10.751,0.49
11.184,3.556,12.772,0.49
19.298,11.333,11.25,0.67
21.666,12.54,11.422,0.68
14.95,8.065,13.077,0.62
11.174,2.259,11.323,0.52
11.288,1.943,11.249,0.51
11.432,0.942,10.726,0.52
9.801,3.702,12.166,0.5
12.184,3.528,12.913,0.54
10.062,3.122,11.503,0.5
11.864,1.43,8.046,0.51
9.475,2.928,4.472,0.49
11.045,1.148,10.052,0.5
11.618,2.28,11.817,0.5
11.855,2.494,10.112,0.51
20.916,11.624,9.409,0.66
20.679,11.165,10.284,0.66
11.393,1.575,10.167,0.49
11.088,2.634,4.786,0.49
11.23,2.728,6.476,0.49
19.464,11.415,23.547,0.91
22.468,11.98,25.951,0.93
21.991,13.907,21.122,0.94
22.122,13.185,22.171,0.94
31.753,16.364,26.863,0.92
32.507,17.98,24.665,0.93
23.483,12.216,23.023,0.94
21.312,12.397,22.733,0.95
22.283,11.963,25.995,0.94
22.313,11.887,22.557,0.94
21.753,11.606,20.947,0.94
22.904,11.209,25.787,0.94
21.425,11.894,24.39,0.95
22.875,12.041,22.822,0.94
21.979,13.035,22.741,0.94
22.688,11.682,26.85,0.94
22.243,11.232,22.971,0.94
27.395,13.725,21.039,0.92
33.114,15.121,25.372,0.91
24.057,11.973,22.611,0.93
21.976,11.238,21.343,0.94
28.182,15.719,24.826,0.95
31.704,17.499,24.611,0.96
30.105,16.203,22.074,0.96
14.241,5.38,21.013,0.85
15.968,4.414,17.831,0.83
15.515,4.424,17.192,0.84
14.752,5.902,21.553,0.85
14.126,5.103,16.773,0.86
15.413,4.434,17.198,0.84
14.706,5.57,16.41,0.86
15.25,4.472,19.135,0.85
14.391,4.485,18.588,0.86
16.964,6.445,15.195,0.92
17.573,7.024,14.763,0.93
18.092,7.457,16.319,0.92
16.917,6.39,20.375,0.91
24.308,11.885,16.682,0.85
24.454,10.926,15.602,0.85
15.039,4.447,16.244,0.86
13.991,4.442,14.886,0.87
14.266,4.435,15.262,0.86
13.95,4.431,15.209,0.86
15.238,4.423,16.922,0.84
14.468,4.448,18.581,0.86
14.037,4.466,19.544,0.86
14.023,4.419,15.117,0.86
13.968,4.436,14.876,0.87
13.96,4.491,19.616,0.87
13.976,4.451,15.468,0.87
13.957,4.441,14.743,0.87
13.983,4.446,14.747,0.87
13.951,5.053,18.568,0.87
13.974,4.467,17.137,0.87
14.975,5.211,14.763,0.89
14.313,4.687,14.755,0.87
14.017,4.439,14.74,0.86
14.034,4.447,14.734,0.86
13.994,4.45,14.758,0.87
14.004,4.454,14.76,0.86
14.01,4.446,14.76,0.86
13.934,4.452,14.755,0.86
13.877,4.458,14.721,0.87
13.879,4.459,14.711,0.87
13.896,4.449,14.714,0.87
13.954,4.44,14.718,0.86
13.918,4.443,14.719,0.87
13.935,4.434,14.723,0.86
14.005,4.431,14.706,0.86
13.98,4.437,14.709,0.86
13.956,4.435,14.731,0.86
13.936,4.438,14.73,0.86
13.894,4.466,17.173,0.87
13.893,4.469,17.295,0.87
13.877,4.447,14.742,0.87
24.008,11.148,14.778,0.85
22.192,9.709,15.385,0.85
13.917,4.454,14.755,0.87
13.93,4.457,14.768,0.87
13.897,4.458,14.768,0.87
13.903,4.484,17.524,0.87
13.92,4.474,16.925,0.87
13.893,4.458,15.117,0.87
13.88,4.451,14.755,0.87
13.884,4.456,14.728,0.87
13.908,4.454,14.726,0.87
13.938,4.452,14.741,0.87
13.923,4.497,18.981,0.87
15.299,4.451,16.914,0.85
13.933,4.443,14.749,0.87
13.935,4.439,14.792,0.86
13.865,4.444,14.802,0.86
13.858,4.463,16.657,0.87
13.861,4.475,17.823,0.86
13.829,4.443,14.802,0.86
15.178,4.438,16.498,0.85
16.729,4.431,18.46,0.83
13.831,4.447,14.809,0.87
13.828,4.454,14.827,0.87
13.819,4.486,18.215,0.87
13.812,4.471,16.404,0.87
14.239,4.456,15.467,0.86
14.295,5.865,15.231,0.88
13.707,4.451,14.834,0.87
13.728,4.447,15.433,0.87
13.768,4.487,19.057,0.87
15.957,4.434,17.675,0.84
13.73,4.451,14.81,0.87
13.942,4.455,15.138,0.87
14.925,4.449,16.417,0.85
13.709,4.485,17.896,0.87
14.512,4.469,17.595,0.86
14.224,5.05,15.696,0.87
14.192,6.975,16.47,0.87
18.679,8.312,15.773,0.86
25.194,11.829,14.885,0.86
15.301,6.335,16.731,0.87
14.254,5.296,19.448,0.87
13.709,4.653,14.86,0.88
13.982,5.159,15.478,0.87
15.144,4.525,16.575,0.86
16.464,6.295,15.168,0.92
15.69,5.861,19.046,0.91
14.096,5.162,16.899,0.88
13.84,4.465,15.36,0.88
13.632,4.464,15.113,0.88
16.756,8.098,18.06,0.93
17.304,8.112,18.795,0.93
14.688,5.164,15.601,0.9
16.125,5.617,16.652,0.89
13.506,4.463,15.287,0.88
14.528,5.112,16.285,0.89
16.215,5.862,22.832,0.89
16.957,6.579,26.48,0.92
24.575,11.438,20.25,0.89
25.451,11.625,18.159,0.88
15.515,6.944,20.383,0.91
18.115,8.037,21.857,0.94
17.329,6.682,18.197,0.92
16.018,6.2,17.952,0.9
15.854,5.689,21.65,0.9
17.588,7.522,20.157,0.9
26.508,12.276,17.395,0.88
22.923,11.712,18.996,0.9
15.614,6.771,20.553,0.91
16.767,5.515,19.215,0.89
16.375,7.196,19.426,0.89
12.284,4.121,14.527,0.71
8.391,0.834,8.819,0.51
9.865,2.013,9.309,0.6
8.81,1.313,8.989,0.52
9.651,1.462,4.388,0.53
16.49,9.102,4.146,0.67
21.793,12.263,10.592,0.7
15.003,7.306,10.132,0.66
9.831,1.49,4.431,0.54
9.805,1.358,7.146,0.54
9.744,1,9.304,0.52
9.896,2.177,4.809,0.54
12.994,4.17,5.827,0.73
11.343,2.838,10.361,0.66
9.377,1.754,4.628,0.53
13.791,6.24,3.819,0.63
21.45,12.52,4.944,0.69
13.709,6.189,4.648,0.62
12.358,3.56,9.336,0.7
8.576,2.611,3.617,0.51
10.705,2.69,4.418,0.61
