VL1,VL2,VL3,IL1,IL2,IL3,PFL1
134.84,135.39,135.23,14.366,4.461,15.404,0.86
134.87,135.51,135.29,14.746,4.458,15.909,0.85
134.94,135.51,135.34,13.981,4.461,14.963,0.86
134.99,135.55,135.39,13.849,4.46,14.806,0.86
135.11,135.61,135.5,13.878,4.456,14.798,0.86
135.01,135.49,135.52,15.298,5.495,14.789,0.89
134.86,135.39,135.26,13.854,4.464,14.789,0.87
135.02,135.55,135.43,13.91,4.461,14.814,0.86
134.94,135.47,135.33,13.901,4.462,14.813,0.86
134.83,135.35,135.24,13.825,4.46,14.802,0.87
134.71,135.29,135.14,14.525,4.458,15.619,0.86
134.86,135.43,135.31,13.909,4.461,14.784,0.87
134.9,135.45,135.37,13.916,4.458,14.806,0.87
135.02,135.51,135.44,13.937,4.452,14.816,0.86
135.01,135.51,135.46,13.944,4.453,14.814,0.86
134.99,135.53,135.44,13.925,4.458,14.817,0.86
134.91,135.54,135.14,14.103,4.472,16.477,0.86
134.86,135.62,134.52,13.857,4.508,19.585,0.86
134.95,135.51,135.35,13.828,4.454,14.797,0.86
134.95,135.52,135.36,13.863,4.447,14.815,0.86
134.84,135.37,135.27,13.828,4.444,14.808,0.87
134.81,135.38,135.31,13.837,4.442,14.792,0.87
134.81,135.42,135.32,14.774,4.436,15.926,0.85
134.95,135.51,135.46,14.584,4.433,15.632,0.85
134.96,135.47,135.44,13.905,4.439,14.771,0.86
135.1,135.59,135.55,13.94,4.438,14.789,0.86
134.97,135.45,135.43,13.874,4.441,14.795,0.86
134.98,135.64,135.05,13.895,4.468,17.943,0.86
134.92,135.6,134.9,13.876,4.473,18.297,0.86
134.97,135.52,135.44,13.857,4.442,14.774,0.86
134.82,135.45,135.3,14.582,4.443,15.716,0.85
134.86,135.46,135.35,14.446,4.443,15.53,0.86
134.95,135.49,135.44,13.814,4.446,14.752,0.87
134.98,135.48,135.43,13.852,4.443,15.012,0.86
134.95,135.47,135.39,14.27,4.442,15.685,0.86
134.76,135.28,134.97,13.804,4.475,16.551,0.87
134.78,135.42,134.49,13.823,4.513,19.57,0.87
134.76,135.27,135.21,13.814,4.465,14.75,0.87
134.8,135.32,135.24,13.871,4.464,14.778,0.87
134.58,135.32,135.19,17.149,5.656,17.468,0.84
133.97,134.81,135.34,25.379,11.876,14.831,0.85
134.65,135.27,135.41,18.678,7.868,14.805,0.86
135.12,135.62,135.57,13.929,4.461,14.773,0.86
135.22,135.72,135.71,13.937,4.459,14.928,0.86
135.13,135.76,134.84,13.948,4.508,19.74,0.86
134.97,135.43,135.19,13.905,4.476,16.413,0.86
135.01,135.41,135.43,13.908,4.46,14.79,0.86
135.17,135.59,135.61,13.952,4.452,14.797,0.86
135.2,135.66,135.68,13.947,4.453,14.799,0.86
135.08,135.52,135.52,13.892,4.455,14.864,0.86
135.1,135.56,135.55,13.914,4.455,14.868,0.86
134.7,135.3,135.17,15.588,4.45,17.02,0.84
134.82,135.22,135.21,13.881,4.463,14.849,0.87
134.82,135.23,135.22,14.23,4.465,15.194,0.86
134.64,135.01,135.02,13.957,4.477,14.926,0.87
134.71,135.37,134.44,15.413,4.87,20.707,0.86
134.91,135.43,134.92,13.83,4.487,17.226,0.86
134.86,135.3,135.19,13.741,4.463,14.774,0.86
134.9,135.35,135.26,13.763,4.461,14.782,0.86
134.95,135.41,135.35,13.821,4.457,14.771,0.86
135,135.47,135.41,13.844,4.455,14.775,0.86
134.95,135.62,134.71,13.868,4.503,19.447,0.86
134.88,135.39,135.06,14.727,5.091,16.812,0.88
134.74,135.18,135.15,13.736,4.463,14.781,0.87
134.46,135.12,134.95,16.052,4.456,17.697,0.84
134.46,135.22,134.99,16.476,4.451,18.178,0.83
134.71,135.12,135.23,15.805,5.885,14.762,0.9
134.64,135.19,135.06,15.202,4.46,16.624,0.85
134.41,134.78,134.75,13.675,4.483,14.756,0.87
134.54,135.09,134.45,14.353,4.502,18.881,0.86
133.63,134.44,134.32,24.509,11.437,18.466,0.86
134.08,134.62,134.91,20.213,8.952,14.759,0.86
134.32,134.7,134.69,13.668,4.48,14.723,0.87
134.12,134.75,134.56,16.236,4.46,18.014,0.84
134.43,134.8,134.63,14.948,6.85,17.257,0.86
134.3,134.78,134.61,14.838,5.318,16.641,0.86
134.34,134.74,134.64,13.662,4.481,15.118,0.88
134.42,134.88,134.46,13.694,4.493,16.934,0.87
134.1,134.86,133.7,15.121,4.521,21.575,0.86
134.27,134.76,134.55,14.463,4.477,16.372,0.86
134.19,134.51,134.66,17.194,6.966,15.093,0.93
134.03,134.43,134.58,18.224,7.362,16.033,0.93
133.58,134.03,133.92,17.545,6.438,18.317,0.91
133.63,134.12,133.28,14.67,4.43,24.042,0.87
133.45,133.94,133.49,16.166,5.744,21.34,0.9
133.04,133.62,133.65,20.815,8.384,19.307,0.93
132.75,133.33,132.59,19.43,8.153,22.259,0.94
132.44,133.07,132.15,17.635,6.858,22.218,0.93
133.21,133.9,132.77,16.016,6.852,22.942,0.9
133.45,134.09,133.11,16.378,7.502,21.403,0.92
133.53,134.34,133.34,21.069,9.618,25.187,0.92
133.83,134.75,133.47,17.908,5.561,24.184,0.88
133.88,134.47,133.81,16.397,6.751,20.223,0.89
133.58,134.33,133.38,17.203,6.674,20.924,0.89
132.65,133.69,133.25,26.69,12.289,20.684,0.87
132.84,133.8,133.97,22.041,11.798,11.852,0.72
133.95,134.53,134.45,10.593,0.837,9.348,0.51
133.95,134.32,135.02,10.334,0.834,3.59,0.51
133.92,134.26,134.88,9.939,1.427,4.447,0.51
133.05,133.63,133.81,17.859,10.156,10.781,0.75
132.25,132.88,133.79,24.403,15.447,9.31,0.78
132.6,133.15,134.21,18.751,9.986,4.511,0.68
133.07,133.33,134.01,9.777,1.172,4.086,0.53
133.36,133.65,133.5,8.975,3.161,10.779,0.52
133.32,133.65,133.77,11.191,3.848,9.542,0.6
133.07,133.36,134.12,11.357,2.561,5.028,0.58
132.74,133.13,133.83,14.083,6.843,6.169,0.64
131.84,132.66,133.03,22.231,12.238,10.106,0.7
131.88,132.29,133.37,21.87,13.789,7.146,0.78
132.73,132.91,133.6,10.785,2.682,5.133,0.55
132.79,133,133.44,11.101,1.717,8.123,0.55
133.23,133.31,133.38,10.353,2.44,10.766,0.54
133.07,132.81,133.91,12.796,6.162,7.011,0.71
132.92,132.89,134.27,16.795,7.957,4.587,0.75
132.02,132.18,134.03,24.138,14.151,4.566,0.75
132.77,132.83,133.69,18.895,9.777,9.948,0.68
134.2,134.21,134.47,11.658,2.462,11.251,0.53
134.32,134.11,135.31,10.946,2.097,4.699,0.52
134.12,133.83,135.27,12.621,3.552,4.849,0.64
134.21,133.82,135.23,11.486,3.316,4.843,0.58
134.09,133.82,134.74,11.035,0.847,7.202,0.52
133.65,133.39,135.23,19.659,10.463,5.716,0.66
133.4,133.29,134.55,21.909,12.165,10.083,0.68
133.71,133.22,134.94,17.655,9.049,6.907,0.69
134,133.5,135.01,11.988,0.933,5.189,0.54
133.99,133.4,134.92,11.985,1.933,5.626,0.54
133.66,133.13,134.8,18.666,10.577,8.288,0.74
133.56,132.93,134.43,21.721,13.559,12.671,0.71
134.56,133.47,135.28,12.091,5.744,8.07,0.62
134.09,133.34,134.93,10.117,2.299,4.618,0.51
134.12,133.17,135.03,12.598,4.457,6.147,0.65
133.96,133.39,134.26,10.64,1.989,9.633,0.58
134.42,133.77,134.86,10.697,2.35,9.386,0.51
134.14,133.46,135.1,10.093,2.716,4.407,0.51
133.64,133.24,134.57,16.482,8.322,8.82,0.64
133.21,132.74,134.7,21.969,12.406,8.884,0.68
134.44,133.31,135.43,10.738,4.47,4.373,0.55
134.53,133.83,135.13,11.096,1.819,9.68,0.51
134.48,133.72,135.46,10.949,1.393,7.522,0.51
134.43,133.53,135.59,10.053,1.41,3.667,0.5
134.38,133.53,134.84,10.573,2.348,9.592,0.52
134.25,133.54,135.24,10.644,2.861,6.048,0.57
133.86,133.23,134.85,10.022,1.365,4.222,0.51
133.7,133.24,134.05,13.188,5.583,10.6,0.61
132.93,132.16,134.58,21.18,12.661,6.201,0.69
133.65,132.65,135.01,15.032,7.484,4.271,0.66
133.98,133.25,134.42,11.819,2.607,10.831,0.57
134.02,133.09,134.52,10.533,3.154,9.033,0.63
134.2,133.26,135.39,11.079,1.442,4.516,0.52
134.29,133.32,135.07,8.875,1.484,5.819,0.5
134.22,133.55,134.81,11.368,1.564,9.147,0.52
134.36,133.28,135.25,10.129,4.359,5.652,0.51
134.09,133.4,134.65,11.004,2.541,9.9,0.52
133.91,133.28,134.55,10.512,1.967,7.906,0.52
133.93,133.21,134.95,10.41,2.125,4.435,0.52
134.12,133.4,134.92,10.716,2.42,6.943,0.52
133.08,132.59,134.39,22.349,12.425,11.285,0.68
133.82,132.8,135.46,17.543,10.661,4.211,0.67
134.14,133.13,135.06,11.195,4.058,6.284,0.52
134,133.27,134.23,10.232,1.77,10,0.51
134.08,133.08,134.85,9.613,2.357,5.792,0.51
134.16,133.14,135.18,9.634,1.774,4.002,0.51
133.86,133.26,134.47,11.403,1.784,9.009,0.53
134.21,133.31,134.84,10.731,2.939,8.285,0.57
134.3,133.42,135.47,10.474,1.019,4.329,0.51
134.24,133.52,135.32,10.797,1.296,4.788,0.51
134.43,133.55,135.34,10.513,2.7,6.572,0.5
134.38,133.95,134.71,10.841,2.508,10.587,0.55
134.51,133.73,135.12,10.467,2.031,7.883,0.5
134.52,133.66,135.63,12.04,1.788,5.409,0.52
134.24,133.85,134.98,16.019,7.907,9.898,0.63
133.62,133.17,135.3,22.067,12.611,6.756,0.68
134.65,133.72,135.67,12.627,5.462,5.921,0.56
134.83,133.99,135.98,11.867,1.569,5.116,0.5
134.81,134.1,135.59,11.011,1.768,6.876,0.5
134.75,134.35,134.98,9.375,1.968,9.441,0.49
134.72,134.23,135.8,11.707,1.013,4.841,0.49
134.72,133.95,135.92,12.491,2.9,4.948,0.6
134.86,134.41,135.21,10.324,1.013,9.392,0.49
134.66,134.31,135.16,10.771,1.76,8.612,0.5
134.84,134.21,135.93,11.422,0.993,4.622,0.49
134.76,134.13,135.52,9.263,2.285,5.794,0.48
134.63,134.03,135.33,10.919,4.464,5.86,0.56
133.64,133.68,134.88,21.422,12.336,9.307,0.68
133.66,133.55,134.74,17.305,10.32,7.315,0.68
133.87,133.61,134.78,10.286,1.489,4.434,0.52
133.71,133.61,134.65,10.815,2.108,5.171,0.54
133.86,133.7,134.79,9.196,0.964,3.317,0.51
133.84,133.85,134.1,8.975,0.962,8.671,0.51
133.69,133.56,134.43,10.137,2.41,6.149,0.52
133.57,133.52,134.47,10.918,1.463,4.767,0.53
133.67,133.57,134.59,10.113,0.915,3.912,0.53
133.83,133.74,134.69,10.256,1.664,4.37,0.52
133.6,133.63,134.5,11.847,2.706,6.013,0.56
133.92,133.67,134.8,8.554,1.453,2.698,0.5
133.29,133.27,134.47,17.068,9.359,6.368,0.66
133.08,133.29,133.98,19.893,12.275,9.523,0.7
133.67,133.61,134.49,13.593,5.892,6.338,0.61
133.81,133.7,134.64,9.46,0.927,3.491,0.51
133.93,133.9,134.68,10.2,2.952,5.478,0.52
133.91,133.93,134.38,9.28,3.176,7.522,0.52
133.78,134,134.23,11.587,3.401,8.731,0.68
133.98,134.08,134.79,10.35,2.319,4.811,0.51
134.13,134.02,134.8,9.064,3.861,4.997,0.5
134.35,134.47,135.13,10.13,1.895,4.377,0.5
134.5,134.49,135.24,10.49,3.482,4.926,0.66
133.79,134.42,134.43,18.646,9.194,11.265,0.65
133.51,134.28,134.5,22.356,11.513,11.56,0.68
134.46,134.71,135.15,12.198,1.829,8.235,0.52
134.53,134.56,135.38,10.704,0.862,4.906,0.5
134.45,134.67,134.93,11.763,1.316,9.905,0.51
134.75,134.9,134.98,10.501,1.012,10.054,0.49
134.73,134.69,135.63,10.05,0.868,4.054,0.48
134.75,134.82,135.61,11.488,1.092,6.065,0.49
134.7,134.98,134.91,13.944,5.156,12.804,0.56
133.97,134.47,135.68,24.313,13.268,8.108,0.69
134.82,135.06,136.22,18.397,8.942,5.334,0.63
134.6,134.81,135.1,11.407,0.883,9.151,0.5
134.74,134.86,134.7,11.16,3.369,13.285,0.5
134.62,134.92,134.67,11.834,2.203,12.525,0.51
134.58,134.88,134.77,12.076,2.232,12.2,0.51
134.63,134.72,135.47,11.473,1.618,6.013,0.5
133.9,134.09,135.29,20.138,12.178,6.403,0.7
133.93,134.39,134.73,19.509,11.118,10.399,0.67
134.74,134.99,135.07,11.288,1.282,9.524,0.5
135.03,135.02,135.76,10.693,3.113,5.9,0.48
135.12,135.3,135.98,11.661,1.962,5.89,0.48
134.99,135.09,135.8,11.251,2.477,5.855,0.48
134.95,135.32,135.1,11.218,1.265,11.214,0.48
135.28,135.35,136.02,10.899,2.632,5.578,0.47
134.8,135.14,136.07,18.141,9.023,5.769,0.62
134.25,134.7,136,21.895,12.689,5.577,0.67
134.4,135.05,135.68,22.02,12.332,10.16,0.66
135.06,135.38,135.08,10.803,2.927,11.889,0.47
134.59,134.81,135.36,11.119,1.792,5.93,0.49
134.44,134.71,135.22,11.932,2.156,6.433,0.5
134.48,134.78,135.24,11.788,1.797,6.149,0.49
134.44,134.7,134.58,12.643,4.728,13.245,0.73
133.77,134.45,133.42,22.54,10.844,26.051,0.92
132.97,133.72,134.21,33.509,15.09,22.093,0.9
132.89,133.59,134.14,33.329,14.772,21.448,0.91
132.67,133.55,133.48,34.489,15.281,26.122,0.91
133.41,134.07,132.96,23.697,11.914,27.368,0.94
133.33,133.81,133.2,23.19,11.36,24.944,0.94
133.5,133.84,132.94,21.549,11.863,24.674,0.95
133.16,133.44,133.17,22.692,11.581,22.774,0.94
133.14,133.46,133.14,22.631,11.448,22.896,0.94
133.27,133.56,133.17,22.372,11.498,23.197,0.94
133.26,133.83,132.58,23.313,11.239,28.012,0.94
132.68,133.27,133.04,30.773,13.831,25.099,0.91
132.55,133.1,133.38,32.32,14.616,23.052,0.91
133.37,133.56,133.36,22.128,11.869,22.315,0.94
133.32,133.7,133.18,23.011,11.629,24.734,0.94
133.48,133.95,132.81,22.387,11.294,26.639,0.94
133.79,133.99,133.7,21.613,11.925,22.09,0.95
133.96,134.07,133.96,21.188,11.282,20.537,0.95
133.94,134.09,133.9,21.933,12.19,22.065,0.94
134.1,134.2,134.09,21.184,11.286,20.679,0.95
134.1,134.2,134.04,21.639,12.374,21.79,0.94
133.76,133.97,134.2,28.537,15.392,21.217,0.93
132.76,133.06,134.2,41.963,24.556,21.748,0.94
133.37,133.54,134.27,35.446,20.188,21.473,0.95
133.84,133.96,134.15,31.392,17.857,23.844,0.96
134.56,134.85,134.26,25.165,14.188,23.498,0.94
135.02,135.33,134.88,16.073,5.64,18.449,0.82
135.18,135.38,134.97,15.228,6.17,17.513,0.84
134.78,135.34,134.21,16.595,4.476,22.145,0.83
134.8,134.89,134.6,14.001,5.74,15.884,0.86
134.73,135.01,134.68,14.827,4.463,16.381,0.85
134.67,135.06,134.68,15.351,4.459,17.052,0.84
134.86,135.15,134.91,14.075,4.468,15.197,0.86
134.44,134.87,134.86,19.838,8.03,16.217,0.84
133.75,134.29,134.72,25.819,11.653,15.77,0.85
134.25,134.62,134.73,20.628,8.494,15.923,0.85
134.82,134.98,134.87,13.824,4.462,15.246,0.87
134.86,135.01,134.91,13.835,4.461,15.224,0.87
134.92,135.16,134.98,14.694,4.79,16.455,0.85
134.98,135.27,135.11,14.651,4.473,16.249,0.85
134.83,135.2,134.95,15.601,4.436,17.394,0.84
135,135.3,135.15,14.529,4.435,16.036,0.85
135.07,135.39,135.24,14.377,4.432,15.829,0.85
135.18,135.46,135.32,13.902,4.436,14.921,0.86
135.38,135.67,135.54,13.988,4.422,14.944,0.86
135.46,135.78,135.64,14.296,4.414,15.284,0.85
135.52,135.86,135.72,14.008,4.417,14.866,0.85
135.19,135.56,135.37,14.269,4.432,15.273,0.85
135.31,135.69,135.55,13.958,4.433,14.848,0.86
135.39,135.79,135.68,13.983,4.432,14.857,0.86
135.36,135.73,135.64,13.969,4.436,14.853,0.86
135.08,135.47,135.36,13.914,5.08,15.086,0.86
134.79,135.23,134.92,13.869,4.58,16.111,0.87
134.87,135.47,134.52,13.866,4.498,19.13,0.87
135.03,135.53,135.36,13.851,4.448,14.792,0.86
134.76,135.27,135.11,13.785,4.458,14.79,0.87
134.63,135.17,135.03,13.758,4.462,14.805,0.87
134.65,135.16,135,13.742,4.463,14.809,0.87
134.74,135.21,135.07,13.745,4.461,14.811,0.87
134.94,135.38,135.27,13.795,4.453,14.806,0.86
134.79,135.2,135.09,13.772,4.458,14.791,0.87
134.7,135.1,134.99,13.725,4.459,14.793,0.87
134.81,135.22,135.12,13.762,4.455,14.808,0.87
134.83,135.25,135.18,13.796,4.45,14.815,0.87
134.92,135.48,134.87,13.807,4.471,17.718,0.86
134.92,135.49,134.77,13.802,4.475,18.267,0.86
134.99,135.45,135.39,13.811,4.441,14.819,0.86
134.9,135.38,135.29,13.837,4.446,14.799,0.87
134.89,135.36,135.26,13.833,4.449,14.8,0.87
134.81,135.28,135.17,13.842,4.456,14.813,0.87
134.76,135.23,135.11,13.8,4.46,14.81,0.87
134.74,135.21,135.13,13.812,4.461,14.814,0.87
133.87,134.64,134.86,24.77,11.577,16.68,0.85
134.53,135.31,134.69,19.8,8.523,19.33,0.86
135.11,135.57,135.51,13.893,4.455,14.795,0.86
135.02,135.48,135.38,13.856,4.452,14.8,0.86
135.07,135.51,135.4,13.821,4.454,14.81,0.86
135.07,135.49,135.41,13.793,4.453,14.798,0.86
134.97,135.38,135.29,13.805,4.457,14.79,0.86
134.87,135.26,135.18,13.794,4.46,14.774,0.87
134.96,135.33,135.14,13.907,4.461,15.447,0.86
134.84,135.51,134.46,14.791,4.501,20.913,0.85
135.19,135.61,135.45,13.869,4.451,15.854,0.86
135.12,135.48,135.43,13.891,4.45,15.067,0.86
134.9,135.28,135.28,13.859,4.46,14.759,0.87
135.03,135.44,135.44,13.887,4.459,14.756,0.86
135.01,135.39,135.42,13.818,4.456,14.728,0.86
135.02,135.38,135.33,13.825,4.46,15.052,0.86
134.98,135.55,134.58,14.147,4.505,19.997,0.86
134.78,135.37,135.09,15.895,4.452,18.217,0.83
135,135.34,135.34,13.825,4.456,14.7,0.86
135.15,135.5,135.47,13.878,4.449,14.716,0.86
135.06,135.47,135.41,13.856,4.451,14.753,0.86
135.04,135.4,135.36,13.83,4.451,14.749,0.86
135.02,135.34,135.33,13.816,4.451,14.748,0.86
134.98,135.31,135.29,13.795,4.453,14.738,0.86
134.98,135.32,135.31,13.795,4.455,14.69,0.86
135.01,135.42,135.22,14.021,4.463,16.243,0.86
135.04,135.58,134.67,13.823,4.503,19.595,0.86
134.99,135.35,135.3,13.788,4.458,15.125,0.86
134.96,135.3,135.33,13.808,4.454,14.686,0.86
134.99,135.3,135.34,13.809,4.453,14.692,0.86
134.78,135.1,135.13,13.764,4.46,14.699,0.87
134.87,135.24,134.99,13.786,4.475,16.52,0.86
134.7,135.11,134.41,13.742,4.505,18.898,0.87
134.73,135.02,135.07,13.73,4.46,14.675,0.87
134.58,134.85,134.91,13.704,4.463,14.661,0.87
134.42,134.69,134.73,13.644,4.47,14.668,0.87
134.17,134.68,134.62,17.129,5.721,17.467,0.84
133.74,134.27,134.95,25.126,11.832,14.699,0.86
134.31,134.67,134.96,18.86,8.119,14.667,0.86
134.65,134.92,134.8,13.676,4.477,15.896,0.87
134.43,134.91,134.03,14.149,4.522,20.124,0.86
134.26,134.54,134.59,14.166,5.08,15.827,0.87
134.65,134.82,134.91,13.728,5.858,15.255,0.87
134.63,134.94,135.01,14.542,4.46,15.753,0.85
134.65,134.92,135.03,14.121,4.462,15.216,0.86
134.66,134.92,135,14.186,4.463,15.301,0.86
134.57,135.03,134.88,15.681,4.458,17.838,0.84
134.68,135.17,134.27,14.175,4.51,20.091,0.86
134.87,135.09,135.06,13.742,5.313,15.477,0.87
134.72,134.97,135.06,13.706,4.463,14.62,0.87
134.52,134.8,134.85,14.09,4.462,15.174,0.86
134.4,134.6,134.7,13.626,4.47,14.736,0.87
134,134.58,134.41,17.11,4.448,19.328,0.84
133.99,134.62,134.28,17.141,5.112,20.297,0.84
133.59,134.48,133.71,23.496,8.806,23.933,0.84
132.95,133.51,134.3,29.911,15.304,17.498,0.89
133.68,134.08,134.18,18.85,6.728,17.974,0.9
133.93,134.18,134.18,13.627,4.483,15.411,0.87
133.74,133.95,133.95,13.604,4.882,15.524,0.87
133.63,133.95,133.89,14.69,4.784,16.857,0.86
133.59,133.98,133.7,15.139,4.867,18.638,0.87
133.52,134.02,133.05,15.77,5.758,22.517,0.88
133.87,134.17,133.01,14.285,5.413,23.98,0.9
133.43,133.85,132.72,15.422,5.517,23.956,0.9
133.32,133.66,132.47,15.113,5.906,24.835,0.91
133.15,133.43,132.99,15.155,5.659,19.164,0.91
132.77,133.01,132.96,15.373,5.6,16.955,0.91
133.54,133.72,133.76,17.074,6.967,17.103,0.92
133.48,134.08,132.99,17.558,6.803,24.658,0.88
133.17,133.68,133.01,20.946,9.401,21.588,0.88
132.59,133.19,133.52,26.873,12.433,18.728,0.87
132.63,133.1,133.79,24.97,11.669,14.67,0.87
133.67,133.86,134.11,9.028,0.847,7.338,0.5
134.02,134.25,134.18,8.508,1.666,8.845,0.49
133.73,134.13,134.17,12.434,3.242,9.986,0.63
134.01,134.07,134.87,10.084,2.19,4.189,0.5
133.87,134.12,134.37,10.568,1.267,8.339,0.51
133.89,133.92,134,8.555,2.701,9.448,0.49
133.59,133.52,134.55,9.404,1.518,3.245,0.51
133.15,133.11,134.07,10.271,2.455,4.751,0.53
132.44,132.63,133.96,18.304,9.059,4.653,0.67
132.42,132.74,133.63,21.55,12.313,10.096,0.7
133.16,133.03,133.56,9.084,1.278,8.084,0.54
133.07,132.67,133.99,8.395,1.277,3.01,0.53
133.06,132.76,133.8,10.157,2.152,6.55,0.54
133.6,133.25,134.52,10.577,2.385,5.223,0.53
133.85,133.5,134.64,10.847,2.27,6.494,0.52
133.88,133.6,134.83,11.847,0.967,6.228,0.53
133.81,133.38,134.74,11.167,2.54,4.859,0.58
132.67,132.87,133.83,21.973,11.87,10.204,0.69
132.83,132.67,134.45,20.587,11.57,5.08,0.73
133.6,133.1,134.48,10.148,1.952,4.572,0.53
133.57,133.04,134.24,10.236,2.081,7.571,0.53
133.59,133.03,134.53,10.81,1.594,5.676,0.53
133.53,132.93,134.51,10.119,2.24,4.723,0.53
133.77,133.4,134.64,13.86,6.221,8.579,0.61
133.06,133.12,134.67,21.254,12.22,7.939,0.69
133.04,132.81,134.11,17.235,9.446,8.891,0.67
133.43,133.3,133.65,9.432,1.988,10.098,0.53
133.47,133.15,134.43,9.514,0.965,4.054,0.53
133.25,133.04,134.26,10.943,1.501,4.983,0.54
133.45,132.89,134.36,9.602,2.104,4.293,0.53
132.46,132.11,132.82,9.829,2.654,10.446,0.56
132.25,132.06,132.8,10.486,1.465,9.655,0.57
132.43,131.97,133.5,10.872,3.935,6.678,0.57
132.22,131.86,133.41,11.058,3.039,5.876,0.59
132.16,131.72,133.26,10.802,2.896,6.225,0.58
132.11,131.76,132.61,10.395,3.738,11.468,0.58
132.01,131.59,133.27,10.303,3.093,5.607,0.58
132.01,131.84,132.87,9.976,2.079,8.651,0.58
131.2,131.3,132.64,19.181,10.698,8.261,0.71
130.92,130.98,132.82,21.876,13.554,7.488,0.75
131.82,131.44,132.52,15.655,9.812,11.824,0.75
132.4,131.86,133.63,10.003,2.014,4.619,0.57
132.03,131.54,133.26,10.957,2.479,5.599,0.59
132.28,131.68,132.64,8.316,3.045,9.79,0.56
132.07,131.62,133.05,9.846,1.389,6.487,0.58
131.95,131.44,133.09,10.242,2.756,5.543,0.59
131.96,131.56,132.52,9.093,1.422,8.812,0.58
132,131.51,132.76,9.339,1.491,7.334,0.58
131.79,131.2,132.95,10.553,3.035,5.236,0.63
131.97,131.53,132.89,10.557,1.373,7.547,0.58
131.87,131.52,132.3,10.207,2.298,10.749,0.58
131.19,131.03,132.23,16.589,9.185,9.795,0.7
130.91,130.66,132.96,20.275,12.003,5.188,0.72
131.8,131.02,132.88,8.637,3.969,4.241,0.6
132.15,131.78,132.82,10.572,2.879,10.48,0.58
132.35,131.72,132.79,8.478,3.24,10.061,0.56
132.2,131.52,133.39,9.196,2.332,4.355,0.57
132.02,131.41,133.31,9.83,2.131,4.197,0.61
132.18,131.6,133.41,9.708,1.452,4.63,0.58
132.1,131.74,132.54,9.936,2.656,10.948,0.58
132.04,131.66,132.67,9.406,3.612,9.003,0.58
131.79,131.86,132.83,10.397,2.458,5.118,0.6
132.24,131.86,133.11,10.652,1.745,7.091,0.57
132.62,132.23,133.04,10.302,0.957,10.085,0.56
132.55,131.88,133.38,9.358,3.176,6.053,0.56
132.44,131.98,133.63,10.891,1.703,5.126,0.57
132.53,131.9,133.58,9.501,2.463,5.461,0.57
132.32,132.02,132.73,10.964,3.612,11.457,0.59
131.35,131.45,132.74,21.676,12.19,11.415,0.71
131.97,131.84,132.67,15.998,8.507,11.503,0.68
132.62,132.27,133.46,10.197,1.49,6.387,0.57
132.78,132.19,133.88,9.166,2.524,4.295,0.55
132.55,131.89,133.17,11.766,6.017,10.168,0.77
132.43,132.3,133.14,11.379,2.405,8.524,0.65
132.83,132.38,133.9,12.173,2.966,5.23,0.64
133.72,133.32,134.51,15.692,6.423,9.983,0.62
133.07,132.74,134.77,22.918,12.568,8.85,0.68
132.79,132.79,134.58,21.294,11.704,5.217,0.68
134.1,133.4,134.91,10.412,3.191,5.468,0.52
134.33,133.74,134.54,9.74,2.873,10.446,0.5
134.35,133.69,135.29,10.966,1.558,5.754,0.51
134.19,133.49,135.31,11.423,2.918,4.562,0.6
134.17,133.74,134.82,10.383,0.965,8.241,0.51
134.48,133.69,135.38,9.293,1.642,5.035,0.5
134.46,133.81,135.26,10.011,0.99,6.062,0.5
134.43,133.85,134.7,11.424,3.719,11.504,0.6
134.47,133.76,135.55,10.246,2.475,3.297,0.59
134.46,133.91,135.1,9.391,1.873,6.672,0.49
134.54,134.06,135.28,11.205,0.974,7.053,0.51
134.39,133.97,135.41,11.519,0.954,4.712,0.51
134.58,134.04,135.15,9.63,1.402,7.183,0.51
134.18,133.88,134.76,10.753,2.053,8.549,0.52
134.17,133.72,134.9,11.304,3.755,7.251,0.67
134.13,133.77,135.03,10.022,0.935,3.782,0.51
134.09,133.85,134.89,10.28,2.758,5.02,0.51
133.99,133.91,134.75,11.556,1.936,6.455,0.52
134.28,134.18,134.54,9.907,1.446,9.173,0.5
133.93,133.63,135.72,19.107,11.556,3.126,0.67
133.77,133.51,135.66,20.736,12.151,4.005,0.68
134.43,134.11,134.91,9.671,0.946,7.566,0.5
134.25,133.94,134.97,10.48,1.78,6.22,0.5
134.31,134.02,135.16,10.32,0.945,4.047,0.51
133.77,133.44,134.56,9.351,0.925,3.369,0.52
133.42,133.17,133.75,10.352,2.919,9.014,0.54
133.4,133.09,133.79,8.738,0.901,5.787,0.53
133.4,133.01,134.17,8.34,1.329,2.705,0.52
133.33,132.89,133.76,8.535,2.808,5.84,0.52
133.41,133.17,133.61,9.858,2.328,9.479,0.53
133.7,133.25,134.48,8.911,0.9,2.978,0.51
133.89,133.46,134.66,8.736,2.195,3.489,0.5
133.71,133.49,134.59,10.32,1.503,4.407,0.53
133.75,133.67,134.1,10.881,1.465,9.389,0.52
134.02,133.52,134.51,8.401,2.997,6.175,0.5
133.8,133.44,134.68,10.363,1.931,4.639,0.52
133.85,133.61,134.67,11.376,2.173,6.174,0.56
134.01,133.92,134.38,11.161,2.856,10.618,0.52
134.34,134.25,134.73,10.786,2.682,10.113,0.5
