VL1,VL2,VL3,IL1,IL2,IL3,PFL1
130.41,131.39,130.38,1.105,16.209,3.279,0.83
130.8,131.75,130.78,0,16.926,0,0.85
131.01,132.03,130.97,0,16.056,2.758,0.83
130.79,131.8,130.75,0,16.582,4.011,0.84
130.93,131.91,130.9,0,16.116,2.961,0.84
130.81,131.84,130.79,2.38,15.751,3.846,0.83
130.77,131.75,130.74,0,15.642,0,0.83
130.87,131.8,130.84,0,15.629,0,0.83
130.9,131.83,130.84,0,15.92,2.221,0.83
130.79,131.67,130.75,0,17.633,3.777,0.86
131.01,131.94,130.95,0,16.164,3.025,0.84
131.09,132.07,131.09,0,15.594,0,0.83
131.11,132.03,131.06,1.966,15.817,3.659,0.83
130.86,131.78,130.83,2.005,15.955,3.828,0.83
130.7,131.64,130.69,1.564,15.808,2.855,0.83
131.1,131.99,131.05,0,15.602,0,0.83
131.18,132.03,131.11,0,15.582,0,0.83
131.23,132.05,131.2,0,16.769,0,0.85
131.1,132.04,131.13,0,15.575,0,0.83
131.25,132.15,131.26,0,15.573,0,0.83
131.03,131.87,130.99,0,17.059,4.753,0.85
130.29,131.11,130.3,0,16.829,4.084,0.85
130.38,131.21,130.42,0,15.733,0,0.82
130.08,130.92,130.1,1.172,16.5,5.797,0.84
130.42,131.24,130.43,0,17.857,4.233,0.87
130.94,131.87,130.98,0,15.625,0,0.83
131.4,132.28,131.41,0,15.573,0,0.83
131.14,132.01,131.2,1.105,15.776,3.206,0.83
130.91,131.79,130.93,2.009,16.138,5.221,0.84
131.78,132.59,131.71,1.636,16.64,5.576,0.84
131.93,132.77,131.9,2.063,16.243,5.337,0.83
132.07,132.89,132.09,1.696,16.656,3.379,0.85
132.34,133.14,132.27,1.105,15.611,2.42,0.83
132.34,133.18,132.28,0,15.492,0,0.83
132.02,132.85,131.99,0,15.56,0,0.82
131.96,132.8,131.97,0,15.558,0,0.82
131.96,132.83,131.97,0,15.546,0,0.82
131.85,132.67,131.85,0,15.566,0,0.82
132.06,132.84,132.01,0,15.568,0,0.82
132.05,132.8,131.98,0,16.709,0,0.85
132.18,132.97,132.15,1.186,15.771,3.151,0.83
132.03,132.76,131.98,7.467,19.371,10.059,0.85
131.76,132.49,131.74,14.358,25.627,18.003,0.88
131.75,132.58,131.72,15.424,24.898,18.899,0.88
131.83,132.64,131.78,11.154,22.175,14.273,0.87
132.08,132.86,131.97,1.983,15.91,4.746,0.83
132.1,132.84,132.07,0,16.721,0,0.85
132.03,132.75,131.96,0,16.654,4.363,0.85
131.85,132.68,131.83,0,15.856,2.211,0.83
131.94,132.74,131.85,1.105,16.178,5.977,0.84
131.82,132.61,131.76,0,16.466,3.921,0.84
131.98,132.82,131.95,0,16.185,3.283,0.84
132.2,133.07,132.18,0,15.544,0,0.82
132.28,133.09,132.23,0,15.54,0,0.82
132.3,132.99,132.15,0,17.435,5.813,0.86
132.19,132.96,132.11,0,16.76,0,0.85
132,132.78,131.81,0,18.329,8.157,0.87
131.88,132.71,131.64,0,19.367,12.055,0.91
131.92,132.8,131.69,1.116,17.301,12.766,0.88
132.14,132.97,131.95,1.628,19.111,11.685,0.9
131.35,132.17,131.11,1.54,20.583,13.923,0.91
130.88,131.66,130.67,0,19.829,11.581,0.91
130.73,131.49,130.55,2.228,20.422,11.838,0.91
130.27,131.07,130.1,0,18.206,10.891,0.89
130.5,131.23,130.23,0,21.156,12.298,0.92
130.87,131.61,130.57,0,19.06,11.27,0.9
130.82,131.55,130.61,0,17.273,10.447,0.88
130.74,131.39,130.51,0,17.288,10.284,0.88
130.81,131.39,130.56,0,17.009,10.283,0.87
131.09,131.6,130.75,0,15.354,8.434,0.84
131.04,131.51,130.72,0,14.42,0,0.83
130.92,131.45,130.61,0,14.364,4.121,0.82
130.75,131.31,130.46,0,15.063,5.382,0.84
130.75,131.32,130.46,0,13.267,0,0.8
130.56,131.34,130.26,2.029,15.005,12.104,0.83
130.89,131.59,130.63,1.48,13.366,4.73,0.8
130.7,131.4,130.43,0.995,14.331,6.185,0.83
131,131.65,130.65,0,17.294,9.358,0.88
131.44,132.3,130.98,1.006,7.49,7.255,0.86
131.06,131.72,130.56,0,11.434,5.819,0.85
130.89,131.68,130.3,0,0.944,6.986,0.61
130.9,131.57,130.42,0,11.254,0,0.8
130.92,131.54,130.43,0,14.578,4.857,0.83
131.22,131.9,130.76,3.493,14.627,5.343,0.81
130.83,131.33,130.3,11.582,27.292,20.424,0.89
130.64,131.16,130.17,12.841,26.972,21.144,0.89
130.28,130.84,129.87,11.051,22.51,17.878,0.87
130.3,130.89,129.59,1.402,19.159,16.502,0.89
130.88,131.62,130.32,2.013,16.42,13.56,0.86
131.7,132.58,131.09,0,15.041,15.254,0.83
131.94,132.71,131.35,0,14.778,11.397,0.82
131.65,132.42,131.04,1.017,16.698,14.203,0.85
131.51,132.36,130.96,0,14.584,11.276,0.82
131.19,132.13,130.65,0.917,15.009,14.425,0.83
131.38,132.17,130.75,1.028,17.281,13.867,0.86
130.84,131.72,130.28,0,15.362,11.204,0.83
130.81,131.81,130.26,0,13.884,10.162,0.8
131.29,132.12,130.44,1.066,19.824,16.132,0.89
131.04,132.06,130.22,1.392,17.318,18.985,0.87
130.94,131.79,130.2,2.038,19.009,12.974,0.89
130.88,131.8,130.22,1.017,18.079,11.592,0.88
131,131.96,130.29,0,17.86,12.648,0.87
130.95,131.96,130.26,1.407,15.559,12.186,0.84
131.25,132.27,130.56,0,14.312,11.401,0.81
131.15,132.19,130.45,1.415,17.346,14.008,0.87
130.63,131.7,129.9,1.017,17.05,15.28,0.86
130.65,131.57,129.96,0,18.604,11.913,0.89
130.86,131.95,130.23,0,14.364,11.373,0.81
130.58,131.78,129.88,1.006,15.172,15.197,0.83
130.47,131.62,129.76,0.962,16.007,13.306,0.84
130.44,131.65,129.59,0.94,15.275,14.921,0.91
130.16,131.62,129.41,0,0.977,10.752,0.66
130.53,131.74,129.64,0,1.053,12.798,0.64
130.69,131.75,129.83,0,13.387,13.933,0.92
130.03,131.17,129.41,1.039,14.067,10.698,0.8
129.94,131.07,129.24,1.457,16.386,13.547,0.85
130.24,131.38,129.43,0,11.483,12.539,0.82
130.14,131.47,129.29,0,2.236,12.474,0.88
129.95,131.42,129.22,0,1.389,11.308,0.63
130.06,131.36,129.21,0,6.353,13.623,0.94
130.18,131.54,129.44,0,1.821,11.28,0.85
129.95,131.35,129.13,11.264,13.735,21.622,0.81
129.81,131.18,129.05,11.16,15.311,21.02,0.81
130.07,131.37,129.29,11.805,16.421,22.503,0.82
130.48,131.7,129.53,4.48,9.8,17.997,0.89
130.34,131.66,129.47,0,2.007,12.87,0.7
130.26,131.67,129.45,0,1.01,11.975,0.7
129.85,131.1,128.95,0,7.588,13.768,0.95
129.75,131.06,128.9,0,4.016,13.242,0.88
130.14,131.52,129.38,0,6.497,12.745,0.94
130.34,131.92,129.65,1.039,0,12.621,0.86
131.27,132.67,130.45,0,1.032,11.817,0.77
131.59,132.93,130.58,0.95,9.185,17.62,0.94
131.4,132.8,130.53,1.012,3.08,12.53,0.88
130.69,132.15,129.78,1.43,5.265,14.81,0.95
130.5,131.84,129.54,0,8.579,15.047,0.94
130.5,131.88,129.65,0.995,1.358,12.031,0.68
131.07,132.48,130.19,1.055,0.977,13.261,0.6
130.9,132.32,129.95,1.385,7.328,19.307,0.94
130.35,131.79,129.57,1.039,1.398,11.698,0.59
130.38,131.94,129.6,1.006,3.185,15.941,0.92
130.21,131.66,129.38,1.028,3.188,14.975,0.95
130.37,131.76,129.46,1.034,1.722,14.494,0.68
130.87,132.21,129.82,1.376,8.473,18.414,0.93
130.12,131.6,129.34,1.034,0.91,13.366,0.54
130.47,132.01,129.71,0,0.954,13.545,0.81
130.96,132.57,130.22,0,1.041,12.071,0.72
131.23,132.75,130.37,1.984,1.669,14.337,0.67
131.63,133.08,130.65,1.024,9.065,18.183,0.96
131.61,133.2,130.71,1.028,0,15.885,0.84
131.86,133.32,130.96,0,1.01,12.22,0.71
131.6,133.09,130.68,0.95,4.402,13.153,0.92
131.23,132.67,130.3,0,3.887,14.808,0.94
131.19,132.55,130.21,0,1.01,14.764,0.66
131.31,132.75,130.49,1.028,0,11.576,0.81
131.34,132.72,130.44,0,8.015,13.508,0.95
131.47,133.02,130.66,1.028,1.737,14.373,0.74
131.4,132.94,130.62,0.995,1.711,12.549,0.67
131.71,133.17,130.92,1.385,1.026,9.604,0.65
131.65,133.09,130.67,0.984,8.917,16.879,0.94
131.37,132.98,130.7,1.028,0,7.111,0.85
131.6,133,130.8,8.58,11.055,15.218,0.76
130.79,132.22,130.1,11.221,16.017,18.047,0.82
129.91,131.38,129.22,11.063,16.063,18.738,0.81
130.42,131.63,129.59,7.239,20.816,16.375,0.89
130.95,132.32,130.08,0,1.335,9.161,0.7
130.89,132.28,130.09,0,1.366,9.137,0.73
131.11,132.54,130.37,1.017,1.638,7.719,0.64
131.44,132.67,130.45,0.984,8.101,14.097,0.94
131.44,132.66,130.62,0,4.438,9.669,0.95
131.28,132.78,130.56,1.017,1.335,7.6,0.62
130.85,132.38,130.05,1.006,5.109,12.995,0.93
130.48,132.09,129.8,0,1.305,9.265,0.63
130.63,132.11,129.89,0,0.988,8.132,0.72
130.8,132.28,130.05,0.984,1.34,9.211,0.62
130.81,132.23,130.05,1.028,6.159,10.031,0.93
130.69,132.3,130.05,0,6.236,14.272,0.97
131.38,132.93,130.75,0,1.803,3.768,0.93
131.75,133.21,131.01,0,1.326,5.671,0.74
131.74,133.11,130.85,0.984,1.609,10.12,0.61
131.56,133.1,130.77,0.94,0.91,8.208,0.52
131.38,132.84,130.5,1.069,5.282,10.685,0.91
131.64,133.18,130.85,1.039,0.843,11.477,0.65
131.54,132.98,130.71,0,0.932,7.835,0.62
131.53,132.96,130.78,0,2.682,7.82,0.9
131.36,132.75,130.54,0,5.852,10.752,0.92
131.6,132.94,130.74,1.079,8.134,13.213,0.94
131.58,133.07,130.83,0,0.899,5.348,0.48
131.63,133.06,130.88,0,6.246,5.922,0.83
131.38,132.48,130.62,0,18.217,10.161,0.88
131.56,132.72,130.9,0,16.278,6.409,0.86
131.69,132.86,131.01,0,16.405,7.425,0.86
131.45,132.66,130.72,1.039,17.559,11.944,0.87
131.59,132.81,130.9,0,15.102,6.017,0.83
131.63,132.8,131,1.039,13.765,5.488,0.8
131.48,132.73,130.86,2.307,15.929,11.016,0.85
131.53,132.83,130.96,0,14.164,9.333,0.82
131.75,133.1,131.11,0.94,15.039,12.162,0.83
131.96,133.15,131.23,1.028,15.438,7.041,0.84
131.9,133.18,131.24,1.701,19.713,11.749,0.88
130.78,131.94,130.13,1.517,26.516,13.656,0.92
130.18,131.62,129.78,15.973,28.817,19.789,0.91
129.87,131.38,129.5,16.513,32.334,19.635,0.93
130.18,131.81,129.73,16.464,35.243,20.85,0.93
130.57,132.42,130.09,6.16,25.327,12.979,0.9
130.13,131.95,129.54,0,27.986,14.102,0.92
130.54,132.52,129.94,6.033,25.792,14.838,0.91
130.79,132.81,130.32,0,24.44,11.744,0.9
130.66,132.76,130.14,7.26,26.065,15.952,0.91
130.76,132.89,130.26,3.116,24.527,12.833,0.9
130.66,132.76,130.23,5.054,27.431,15.472,0.92
130.98,133.14,130.56,4.204,24.11,12.922,0.9
130.88,133.04,130.44,1.417,22.511,11.122,0.88
130.65,132.82,130.2,0,23.095,11.111,0.89
130.69,132.91,130.26,5.225,22.832,12.955,0.89
130.54,132.75,130.05,5.741,24.315,14.023,0.9
130.52,132.64,129.97,3.825,26.071,13.737,0.91
130.45,132.6,129.95,4.342,26.585,13.338,0.92
130.57,132.86,130.11,5.5,24.805,14.065,0.9
130.5,132.7,130.07,0,23.188,11.03,0.89
130.43,132.65,129.95,4.983,25.319,13.798,0.91
130.3,132.74,129.93,7.964,23.185,15.217,0.89
130.76,133.02,130.28,3.821,24.588,12.7,0.9
130.64,132.75,130.07,0,27.079,12.938,0.92
130.61,132.82,130.14,6.159,25.634,14.56,0.91
130.67,132.85,130.13,4.655,24.91,13.422,0.91
130.88,133.04,130.3,2.967,24.772,12.457,0.9
131.02,133.26,130.49,5.159,23.29,13.263,0.89
131.15,133.4,130.59,6.629,23.743,14.34,0.9
130.79,133.01,130.25,2.062,23.347,11.383,0.89
130.84,132.96,130.23,1.234,27.203,13.571,0.92
130.7,132.84,130.22,0,23.764,10.925,0.9
130.28,132.36,129.8,0,24.433,11.502,0.9
130.38,132.53,129.95,2.44,23.854,11.753,0.89
130.33,132.44,129.88,1.408,24.848,11.936,0.9
130.57,132.72,130.2,0,22.656,10.936,0.89
130.74,132.88,130.34,4.093,22.691,12.056,0.89
130.99,133.12,130.56,5.773,25.705,14.119,0.91
131.39,133.45,130.91,2.371,24.477,12.091,0.9
131.32,133.34,130.83,4.563,25.41,12.706,0.91
130.81,132.82,130.45,16.563,33.357,20.274,0.93
130.96,132.95,130.61,16.296,31.758,20.056,0.92
129.94,131.94,129.66,15.144,29.885,17.457,0.92
129.51,131.41,129.13,0,24.796,11.609,0.91
129.44,131.33,129.12,1.422,24.121,10.996,0.9
129.5,131.35,129.17,0,23.173,10.957,0.89
129.65,131.45,129.33,0,24.611,11.673,0.91
129.88,131.77,129.63,3.464,22.885,11.967,0.89
129.69,131.56,129.37,0,22.808,12.77,0.89
130.11,131.96,129.85,0,20.159,10.229,0.87
130.41,132.31,130.18,1.183,15.573,6.215,0.83
130.46,132.21,130.21,0,18.197,5.142,0.87
130.6,132.33,130.35,0,17.117,5.02,0.85
130.68,132.37,130.41,0,15.571,0,0.82
130.03,131.67,129.77,0,16.151,3.156,0.84
129.93,131.54,129.73,0,15.905,2.32,0.84
129.83,131.45,129.58,1.201,15.612,4.816,0.83
129.94,131.44,129.65,0,15.593,0,0.83
130.25,131.59,129.93,0,19.102,6.081,0.88
130.15,131.68,129.92,2.314,16.504,5.397,0.84
130.22,131.72,130,2.558,16.589,5.673,0.84
130.43,131.87,130.19,1.585,16.246,4.091,0.84
130.58,132,130.36,0,16.156,3.173,0.84
130.57,131.99,130.35,1.161,16.169,5.643,0.84
130.57,131.92,130.34,0,15.572,0,0.83
130.81,132.11,130.57,1.139,16.747,4.855,0.85
130.62,131.89,130.38,0,18.699,7.248,0.87
130.4,131.73,130.22,0,16.076,2.957,0.84
130.39,131.66,130.2,0,15.574,0,0.83
130.68,131.93,130.5,0,15.571,0,0.83
130.66,131.89,130.51,0,15.572,0,0.83
130.73,131.88,130.54,0,16.234,3.414,0.84
130.66,131.78,130.49,2.32,16.816,4.435,0.85
130.59,131.65,130.37,2.791,16.767,5.786,0.85
130.54,131.57,130.28,1.632,18.015,6.713,0.87
130.23,131.32,130.06,2.972,15.589,5.14,0.83
130.29,131.42,130.16,3.454,15.582,6.185,0.83
130.29,131.39,130.17,3.214,15.59,5.638,0.83
130.68,131.75,130.52,3.53,15.573,6.308,0.83
130.57,131.64,130.44,3.217,15.578,5.609,0.83
130.51,131.51,130.38,3.414,16.677,5.971,0.85
130.3,131.25,130.12,2.995,17.919,7.966,0.87
130.05,131.01,129.96,0,16.679,4.189,0.85
130.14,131.04,130,0,16.343,3.571,0.84
130.47,131.33,130.33,1.172,16.054,3.608,0.84
130.85,131.74,130.7,2.86,15.997,5.074,0.83
130.92,131.81,130.78,2.339,16.549,5.365,0.84
130.99,131.79,130.89,11.316,22.921,13.179,0.88
130.43,131.22,130.28,13.476,26.483,17.62,0.89
130.34,131.18,130.21,13.795,25.089,16.841,0.88
130.47,131.37,130.36,9.555,19.528,11.819,0.86
130.51,131.42,130.4,3.443,15.586,5.917,0.83
130.44,131.39,130.36,3.326,15.582,5.897,0.83
130.48,131.35,130.4,0,16.093,2.902,0.84
130.34,131.23,130.28,3.359,16.674,5.825,0.85
130.51,131.4,130.39,3.008,15.587,5.372,0.83
130.69,131.53,130.56,2.73,16.266,5.897,0.84
130.79,131.66,130.66,3.358,15.572,5.921,0.83
130.93,131.7,130.73,2.612,18.12,7.574,0.87
131.05,131.87,130.92,2.327,15.872,4.138,0.83
131.01,131.83,130.9,2.283,15.813,3.967,0.83
130.88,131.65,130.77,0,16.696,0,0.85
130.97,131.8,130.89,0,15.573,0,0.83
130.96,131.79,130.85,0,15.573,0,0.83
131,131.81,130.9,0,15.572,0,0.83
130.9,131.75,130.84,0,15.572,0,0.83
130.89,131.72,130.83,0,15.574,0,0.83
130.71,131.5,130.62,0,17.526,5.575,0.86
130.9,131.72,130.87,0,17.528,3.804,0.86
131.15,131.96,131.07,1.127,16.518,5.83,0.85
131.28,132.1,131.19,0,15.568,0,0.83
130.88,131.68,130.79,0,16.531,3.867,0.85
130.94,131.71,130.8,0,16.955,4.634,0.85
130.99,131.81,130.88,1.216,15.858,3.218,0.83
130.89,131.69,130.77,2.975,16.351,6.631,0.84
130.75,131.59,130.67,2.294,16.159,5.535,0.84
130.84,131.64,130.77,0,17.581,3.921,0.87
130.88,131.69,130.8,0,15.574,0,0.83
131.18,131.92,130.99,0,17.712,5.925,0.86
131.02,131.86,130.93,0,15.571,0,0.83
130.96,131.76,130.84,0,15.572,0,0.83
130.96,131.76,130.84,0,15.573,0,0.83
131.4,132.15,131.28,0,15.561,0,0.83
131.56,132.35,131.46,0,15.518,0,0.83
131.4,132.12,131.27,0,16.724,0,0.85
131.29,132.04,131.13,0,17.817,6.115,0.86
131.3,132.14,131.2,2.306,16.094,5.307,0.83
131.48,132.31,131.32,1.685,16.554,5.41,0.85
131.55,132.47,131.43,1.697,15.49,6.363,0.83
131.59,132.45,131.47,2.296,16.064,5.638,0.84
131.73,132.54,131.59,0,15.606,2.163,0.83
131.54,132.38,131.41,0,15.463,0,0.83
131.16,131.97,131.09,0,16.682,0,0.85
131.17,131.98,130.95,1.127,17.572,9.388,0.86
130.8,131.64,130.67,0,16.504,3.901,0.85
130.14,130.97,130.07,13.015,25.086,16.243,0.88
130.17,131.05,130.14,13.505,24.306,16.071,0.88
130.35,131.22,130.29,13.599,24.397,16.207,0.88
130.45,131.4,130.37,5.289,17.211,6.332,0.85
131.07,131.96,130.92,1.149,17.191,5.918,0.86
131.4,132.2,131.18,0,20.795,10.183,0.9
131.09,132.08,131.01,0,15.572,0,0.83
130.6,131.66,130.46,0,17.209,10.223,0.85
130.36,131.4,130.18,0,18.938,12.043,0.88
130.65,131.5,130.31,0,23.385,14.626,0.92
130.61,131.63,130.39,1.921,20.996,13.96,0.9
130.21,131.24,130.05,1.05,20.044,10.856,0.89
129.84,130.91,129.72,1.105,21.079,11.223,0.9
130.1,131.12,129.93,0,21.403,11.267,0.9
130.97,132.01,130.76,0,19.817,10.669,0.89
130.75,131.73,130.54,0,22.643,11.838,0.91
130.54,131.56,130.4,0,19.86,10.363,0.89
130.97,132,130.8,1.201,19.794,12.537,0.89
131.02,131.9,130.8,0,20.233,10.354,0.89
131.16,131.95,130.89,0,20.648,10.593,0.9
131.09,131.66,130.66,0,24.375,11.283,0.93
131.26,132,130.85,0,16.005,5.522,0.85
131.06,131.87,130.7,0,13.411,0,0.79
130.85,131.61,130.47,0,16.197,6.68,0.85
130.42,131.35,130.14,2.015,13.289,3.037,0.79
130.12,130.98,129.69,0,17.364,10.126,0.87
130.7,131.45,130.13,0,18.085,13.151,0.88
130.97,131.69,130.29,0,20.405,14.391,0.91
130.71,131.37,129.88,1.028,24.999,20.359,0.93
130.52,131.29,129.66,0,20.57,18.362,0.9
130.31,131.38,129.42,0,10.454,18.275,0.94
129.98,130.82,129.21,0,19.829,16.699,0.92
129.97,131.1,129.19,0,7.796,14.78,0.96
130.1,130.92,129.32,0,19.139,16.115,0.9
130.66,131.53,129.81,1.07,19.985,18.289,0.9
130.6,131.2,129.65,0,22.085,16.365,0.91
130.08,130.87,129.25,1.006,20.143,16.715,0.9
130.61,131.37,129.81,0,20.794,15.574,0.9
130.78,131.66,130,0,19.157,15.697,0.89
130.32,131.01,129.44,0,24.784,18.377,0.93
130.17,131.17,129.39,1.039,18.002,18.247,0.88
131.43,132.43,130.44,0.984,20.376,24.079,0.9
130.95,131.87,130.05,1.017,19.925,19.072,0.9
130.74,131.68,129.86,0.95,22.107,19.47,0.91
130.88,131.87,130.06,1.705,19.361,17.071,0.89
130.69,131.81,129.92,0,20.336,16.863,0.9
130.67,131.78,129.85,5.816,20.523,19.039,0.87
130.61,131.7,129.68,11.469,28.926,28.03,0.89
130.77,131.81,129.78,11.293,28.843,26.685,0.89
130.66,131.66,129.62,10.034,26.566,24.771,0.89
130.76,131.71,129.66,1.006,21.271,20.758,0.9
130.58,131.45,129.43,0,24.233,20.237,0.92
130.17,131.25,129.1,0.984,20.274,19.313,0.9
130.26,131.38,129.19,0,19.205,19.53,0.89
129.98,130.93,128.87,0,21.037,16.367,0.91
129.65,130.63,128.37,0,22.275,21.766,0.91
129.86,130.91,128.77,0,19.852,16.984,0.89
130.16,131.19,129.1,1.385,19.974,18.259,0.9
130.23,131.09,129.12,0,23.135,17.892,0.92
130.29,131.3,129.25,0,21.297,17.162,0.9
130.47,131.41,129.42,0,21.334,16.789,0.91
130.46,131.27,129.26,0,24.657,18.806,0.93
130.17,131.23,129.13,0,18.21,15.947,0.87
129.93,130.99,128.84,0.94,19.644,19.789,0.89
129.87,130.83,128.66,1.028,20.399,20.242,0.89
130.07,130.95,128.89,0,21.549,18.977,0.9
130.09,131,129.02,0,18.529,15.153,0.88
130.07,131.03,129,0,17.165,14.87,0.86
129.87,130.72,128.72,0,19.214,16.707,0.89
129.68,131.02,128.54,1.006,6.359,18.439,0.94
129.81,131.18,128.69,0,5.276,15.653,0.93
129.89,131.13,128.79,0,5.464,15.841,0.93
129.85,131.05,128.63,0,9.881,18.133,0.95
129.96,131.25,128.82,0,7.943,16.237,0.95
130.1,131.51,128.96,0.973,3.745,17.545,0.91
130.27,131.54,129.12,1.045,8.242,16.964,0.96
130.41,131.58,129.09,0,11.165,19.233,0.95
130.49,131.67,129.2,0,7.775,18.819,0.94
129.97,131.29,128.89,0,5.981,16.071,0.95
129.83,131.1,128.76,0,6.72,16.66,0.96
129.64,130.95,128.61,0,7.764,16.129,0.95
129.55,130.84,128.47,1.469,7.236,18.754,0.98
129.73,131.1,128.65,1.017,2.063,16.909,0.89
129.65,130.9,128.53,1.006,5.309,17.309,0.92
129.83,131.06,128.58,0,6.707,19.192,0.96
130.25,131.4,129.02,1.36,9.22,18.899,0.95
130.36,131.75,129.32,0,3.58,15.068,0.9
130.32,131.73,129.23,1.006,7.75,17.172,0.95
130.3,131.66,129.13,1.039,8.207,20.531,0.94
130.24,131.57,129.12,9.649,16.361,25.18,0.84
129.96,131.26,128.89,11.229,19.332,27.302,0.85
130.15,131.43,129.01,11.126,21.125,28.487,0.86
130.75,132.1,129.62,5.177,11.852,20.499,0.89
130.66,132.11,129.54,0,5.913,16.615,0.94
130.37,131.79,129.28,1.439,8.219,20.071,0.97
130.68,132.04,129.49,0,6.822,16.852,0.94
130.72,132.04,129.56,0,7.222,17.083,0.94
130.99,132.27,129.79,0,5.319,17.292,0.94
130.86,132.18,129.7,0,9.029,17.645,0.95
130.72,131.98,129.49,0,9.632,18.57,0.95
130.69,131.99,129.34,1.407,10.735,23.318,0.95
130.72,132.07,129.47,1.006,8.961,18.771,0.94
130.8,132.25,129.57,1.017,2.956,16.869,0.94
130.74,132.1,129.42,0,8.138,19.376,0.95
130.89,132.2,129.55,0,9.945,19.802,0.94
130.66,132.02,129.41,0,6.933,18.58,0.97
130.49,131.97,129.4,0,5.71,16.27,0.95
130.86,132.18,129.49,1.039,9.216,22.17,0.95
130.75,132.12,129.45,1.028,9.379,22.798,0.95
130.72,131.97,129.42,1.006,9.056,19.391,0.95
130.86,132.24,129.7,1.412,3.279,16.497,0.86
130.8,132.14,129.63,0,5.977,18.618,0.95
130.92,132.17,129.74,0,8.452,16.629,0.96
130.24,131.5,129.11,1.006,10.009,18.524,0.95
130.58,131.77,129.44,0,10.466,17.383,0.95
130.8,132.17,129.75,0,6.11,15.154,0.94
130.87,132.08,129.68,0,10.954,18.932,0.96
130.94,132.23,129.85,0,8.19,16.497,0.94
131.02,132.27,129.95,0,11.445,17.501,0.96
130.84,132.05,129.63,1.039,12.455,20.623,0.95
130.75,132.19,129.77,1.061,7.302,16.652,0.94
130.88,132.31,129.87,1.344,5.056,17.43,0.94
131.15,132.46,130.09,0.995,10.022,18.745,0.94
131.14,132.41,130.02,0,7.375,16.483,0.94
131.13,132.43,130.18,0,4.134,13.445,0.94
130.57,131.73,129.51,10.587,17.497,24.176,0.87
129.61,131.02,128.75,13.771,19.13,26.816,0.84
129.69,131.01,128.9,11.048,18.478,22.772,0.84
130.3,131.86,129.58,5.998,10.266,17.348,0.84
130.55,131.82,129.59,0,10.615,16.432,0.95
130.93,132.26,129.94,0.94,11.647,17.414,0.96
130.96,132.56,130.2,1.017,5.529,14.618,0.94
131.24,132.63,130.41,0,6.041,10.587,0.94
131.11,132.48,130.21,1.017,9.129,15.268,0.95
131.47,133.04,130.73,0.984,4.587,11.947,0.93
131,132.43,130.24,0,5.766,7.421,0.96
130.6,131.97,129.71,1.039,6.681,13.511,0.94
130.61,131.87,129.64,0.962,12.576,16.045,0.96
130.39,131.97,129.72,0.995,3.093,8.733,0.91
130.52,131.91,129.72,0,8.997,11.195,0.95
130.69,132.02,129.81,0,10.717,12.838,0.95
130.62,132.13,129.92,1.493,5.77,9.527,0.94
130.69,132.05,129.91,1.017,11.744,14.522,0.93
130.73,132,130.11,0,18.875,14.918,0.89
130.79,131.93,130.05,0.94,22.503,17.854,0.92
131.24,132.43,130.46,1.028,20.482,15.557,0.9
131.42,132.63,130.72,1.017,18.09,13.641,0.88
131.4,132.59,130.69,1.05,17.245,12.108,0.87
131.23,132.5,130.48,1.352,17.782,14.521,0.87
131.35,132.48,130.5,0.973,21.861,16.802,0.91
131.03,132.34,130.19,1.028,20.423,19.419,0.9
131.06,132.21,130.21,0,20.315,12.777,0.9
130.63,131.74,129.92,0,29.028,15.381,0.93
130.37,131.64,129.78,0,29.097,14.656,0.93
130.05,131.52,129.46,0,30.955,16.315,0.94
130.27,131.84,129.61,0,32.115,16.185,0.94
130.3,132.09,129.65,5.146,29.874,17.577,0.93
130.42,132.23,129.79,0,29.304,14.866,0.93
130.53,132.42,129.86,0,29.461,15.262,0.93
130.34,132.21,129.61,0,29.684,15.945,0.93
130.42,132.43,129.87,0,25.748,13.132,0.91
130.25,132.37,129.79,0,24.402,11.762,0.9
130.36,132.39,129.8,1.967,27.533,12.742,0.92
130.16,132.35,129.61,9.882,28.782,19.447,0.92
129.59,131.63,129.06,17.388,39.025,24.51,0.93
129.5,131.65,129.02,16.477,36.165,21.643,0.93
129.48,131.67,129.01,14.827,33.162,19.586,0.93
129.69,132.04,129.23,0,23.276,11.107,0.89
129.67,131.97,129.14,5.334,27.144,14.19,0.92
129.71,132.04,129.15,4.861,24.287,13.243,0.9
129.74,131.94,129.11,0,26.603,12.474,0.92
129.63,132.02,129.05,8.242,25.141,16.433,0.91
129.89,132.1,129.3,4.469,26.086,13.614,0.91
129.71,132.03,129.17,5.105,25.752,13.961,0.91
129.72,131.98,129.15,2.892,27.602,12.938,0.92
129.98,132.23,129.39,2.48,27.676,13.116,0.92
130.12,132.52,129.66,0,23.306,11.071,0.89
130.19,132.45,129.54,0,28.274,13.764,0.92
130.24,132.66,129.74,3.683,24.651,12.62,0.91
130.53,132.86,130,2.63,24.169,11.936,0.9
130.76,132.94,130.11,0,28.08,13.591,0.93
130.77,132.99,130.22,0,26.95,12.555,0.92
130.63,133.05,130.2,5.436,22.789,13.043,0.89
130.79,133.02,130.32,0,25.181,11.955,0.91
130.86,133.09,130.44,0,25.299,11.938,0.91
130.91,133.19,130.48,0,24.561,11.656,0.9
130.99,133.19,130.51,0,25.42,11.986,0.91
